,EST,User_name,Text,Sentiment,Created,User_flr
2020-05-14 05:50:54,2020-05-14 05:50:54-04:00,B_BilI_A,RT @ajwa54466597: It's more dangerous out there now. Be careful #کام_کو_چلو_کورونا_سے_بچو https://t.co/RAqydjaBQ6,-1,2020-05-14 09:50:54,734
2020-05-14 06:00:54,2020-05-14 06:00:54-04:00,beajustbea,@danellala Ahh yes yan! Hmmm I think around 250 myr bili ko late last year.,-1,2020-05-14 10:00:54,340
2020-05-14 08:19:53,2020-05-14 08:19:53-04:00,MarinkoKordic,RT @croatiaheritage: When the political party Worker’s Front of #Croatia defends executing ppl en masse without trials or evidence? Imagine…,-1,2020-05-14 12:19:53,102
2020-05-14 08:48:44,2020-05-14 08:48:44-04:00,B_BilI_A,RT @B_Bill_A: There are still challenges facing Pakistan but not as much as we have passed through in recent past. To continue the journey…,-1,2020-05-14 12:48:44,734
2020-05-14 09:35:31,2020-05-14 09:35:31-04:00,perojp,RT @croatiaheritage: When the political party Worker’s Front of #Croatia defends executing ppl en masse without trials or evidence? Imagine…,-1,2020-05-14 13:35:31,122
2020-05-14 10:18:24,2020-05-14 10:18:24-04:00,averygrrl,ahhhhhhhh so desperately want to buy $BILI but trump keeps threatening to de-list asian companies.  i went to their site and it's so cool 😱 im always secretly eyeing $TCEHY too because jeez,-1,2020-05-14 14:18:24,154
2020-05-14 11:59:17,2020-05-14 11:59:17-04:00,B_BilI_A,RT @onlyyoursN1: All reports of suicide related to #PakistanArmy youth are false and baseless.All of you be careful and report the accounts…,-1,2020-05-14 15:59:17,734
2020-05-14 13:54:08,2020-05-14 13:54:08-04:00,B_BilI_A,"RT @SaadDurrani01: Border confrontation video between China's PLA(People's Liberation Army) and Indian Army in Sikkim.

And as always India…",-1,2020-05-14 17:54:08,734
2020-05-14 13:54:54,2020-05-14 13:54:54-04:00,B_BilI_A,"RT @Rukhshibano: Everyone complains 
about the lack of money.
But none complain 
about the lack of brains !!",-1,2020-05-14 17:54:54,734
2020-05-14 17:35:00,2020-05-14 17:35:00-04:00,SwingTradeBot,Scan results - New 52 Week Closing High today: $FMCI $ALLO $GMAB $WIX $MYOK $ONEM $RCUS $ACMR $JD $SMG $CHGG $TWLO $LVGO $FEAC $ORIC $MKC $BILI $FVRR $NFLX $RGEN ... https://t.co/qnyRK8U275,-1,2020-05-14 21:35:00,5677
2020-05-14 18:12:14,2020-05-14 18:12:14-04:00,bananethany,"To bili or to not bili, that is the question",-1,2020-05-14 22:12:14,218
