,Sentiment,User_flr,Text
2020-07-09 02:35:29,-1,2203,"RT @chamath: After 20 yrs of building tech co’s, I have learned that these backward looking takes are ALWAYS wrong and cement more support…"
2020-07-09 02:37:08,1,2,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 02:43:33,-1,3797,"RT @BagholderQuotes: “One day $TSLA will gap down 75% and you've got to be in it to win it. If you short stocks at ALL, you can't NOT be sh…"
2020-07-09 02:45:27,-1,2798,"RT @BradMunchen: Ex-China, $TSLA's Q2 deliveries were -32% YoY. 

Imagine if $TSLA fell out of favor with Chinese consumers? 

""Reduction o…"
2020-07-09 02:47:46,1,1198,$tsla is generating so much cash flow  also known as “current-see” that entire world economies have to shift policy to get ahead of it and be relevant again. This causes uncertainty and doubt; or FUD to counter balance. I see a brilliant future for those that want to be relevant.
2020-07-09 02:49:05,1,438,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 02:53:37,1,63,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 02:54:33,1,512,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 02:58:56,-1,132,@WholeMarsBlog Only 150k? I bet that dsnt even cover the loss of his $TSLA short :P
2020-07-09 03:02:45,1,56,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 03:08:54,1,99,"My $TSLA stocks are higher everytime I check them. They don’t know what gravity is and I like that.
 Thanks @elonmusk for defying gravity 😉🧚🏻‍♀️🧚🏻‍♀️"
2020-07-09 03:13:24,1,215,"@elonmusk Can’t wait. If I buy $TSLA stock, do I benefit from these innovations. 

Asking for some friends..."
2020-07-09 03:14:24,1,41,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 03:18:16,1,344,"RT @Kammm1012: My $TSLA stocks are higher everytime I check them. They don’t know what gravity is and I like that.
 Thanks @elonmusk for de…"
2020-07-09 03:19:04,1,1068,$TSLA Forecasting The Bounce Higher From Blue Box Area https://t.co/F6HIlmqzlG #Trading #Tesla https://t.co/v6ixiPdDsc
2020-07-09 03:26:10,1,2219,@TOCNewYorkState @elonmusk ” $TSLA made up for all of $NKLA ‘s losses this week. Nikola and Tesla are in this together !!!” - Elon
2020-07-09 03:28:04,1,110,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 03:28:41,1,4290,@passthebeano @fly4dat Classic $TSLA fanboy. Operates a vehicle that can kill people while stoned &amp; can't even write in proper English about it.
2020-07-09 03:32:07,1,64,"RT @TeslaNY: “The scarcity value, and more importantly, the advantage that they have on the other automotive companies, is still underappre…"
2020-07-09 03:34:51,1,64,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 03:37:18,1,152,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 03:47:10,-1,27593,"RT @TeslaOpinion: One of the most critical and urgent market reforms in the Aus electricity sector is to be delayed, but only by 3 months.…"
2020-07-09 03:49:16,1,277,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 03:55:44,1,4290,@passthebeano @elonmusk All the CCP wants is an entity that can hire &amp; teach more Chinese engineers how to do things they can't do yet. $TSLA is a great vehicle for those goals. And a great way to slide one of their own into SpaceX to steal US rocket technology.
2020-07-09 03:57:14,-1,508,"RT @TeslaOpinion: One of the most critical and urgent market reforms in the Aus electricity sector is to be delayed, but only by 3 months.…"
2020-07-09 03:57:17,1,406,"Early Bird takes the worm.

 I cant stop laughing at the stunt #ElonMusk pulled when he tweeted $tsla is overpriced at 800-900 range and world panic dumped.

Btw the Fomo over social media has hit #tesla stock. M taking some profit of the table and will jump in lower hopefully. https://t.co/PsFIKgmr6T https://t.co/D0KMwb6jlz"
2020-07-09 04:00:33,-1,1584,"RT @passthebeano: After FSD 3.0, Summon accident!!! Crashed my bumper and hood

""This was happened today in a very empty parking lot, I was…"
2020-07-09 04:01:49,-1,277,"RT @chamath: After 20 yrs of building tech co’s, I have learned that these backward looking takes are ALWAYS wrong and cement more support…"
2020-07-09 04:03:48,-1,346,"RT @chamath: After 20 yrs of building tech co’s, I have learned that these backward looking takes are ALWAYS wrong and cement more support…"
2020-07-09 04:06:50,1,12,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 04:09:57,1,1044,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 04:20:40,1,8727,"$TSLA The V. RSIW 73.20 &gt; RSID 72.85 negating PHR recorded last Monday. Strong stock. lets see if this is The V (earlier peg @ $1400) in the Parabolic structure fractal. nevertheless, i'll wait for the pattern to commence before i go long again for that fomo run #2 towards $2,000 https://t.co/oJA5hbypJz"
2020-07-09 04:20:47,1,1871,"RT @SamTalksTesla: Incredible to see what @elonmusk &amp; #Tesla had achieved with the stunningly beautiful Model S prototype in 2009, a year b…"
2020-07-09 04:23:30,1,672,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 04:25:03,1,2897,"RT @SamTalksTesla: Incredible to see what @elonmusk &amp; #Tesla had achieved with the stunningly beautiful Model S prototype in 2009, a year b…"
2020-07-09 04:29:07,1,32,$tsla all bullshit aside and bears and bulls..tesla is good fundementaly...but your not going to convince me this shit isn’t due for a major pullback...and I mean a pullback down to atleast 1100...y’all are in the either...no fucks given here pump it but Jesus can’t wait fr this
2020-07-09 04:33:12,1,616,RT @tweetatmehomie: @cypresstrades15 @jeffgent99 She started today selling $tsla buying $pstg https://t.co/eZutcZw7dU
2020-07-09 04:43:06,-1,598,$TSLA SELL SHORT
2020-07-09 04:43:20,-1,7,RT @ms101phd: $TSLA SELL SHORT
2020-07-09 04:56:27,1,71,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 04:56:50,1,321,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 04:57:27,-1,398,"RT @chamath: After 20 yrs of building tech co’s, I have learned that these backward looking takes are ALWAYS wrong and cement more support…"
2020-07-09 04:57:42,1,1826,"Planning to invest in $tsla? 
Look at the backround of the board of directors, 
look at the achievements of the operating team, 
look at the vision of CEO. 
Look at the utter dedication of thousands of it’s employees. 
U r in good hands.."
2020-07-09 04:58:09,1,57,"RT @LithiumIonBull: North Carolina's Lithium Boom on USA Mainstream media. 

Nice work @milesobrien @NewsHour 

@AlbemarleCorp @PiedmontLit…"
2020-07-09 05:05:35,-1,969,"RT @TeslaOpinion: One of the most critical and urgent market reforms in the Aus electricity sector is to be delayed, but only by 3 months.…"
2020-07-09 05:08:21,1,774,"@HogDexter @yo What will @NIOGlobal be when $TSLA hits $100,000 per share @HogDexter?

#NIO $NIO"
2020-07-09 05:10:23,1,36,RT @MykeSmith: Chris was able to become a homeowner because he avoided lifestyle marketing stock photography trading services like the fine…
2020-07-09 05:10:56,1,92,"RT @SarahPonczek: $TSLA finally ends its winning streak, down a whopping 2%...

But Nikola is back! Up 35% TODAY. https://t.co/ojuTXb1aRh"
2020-07-09 05:12:55,1,25,"RT @InvestorSwan: Ok @SEC_Enforcement @FTC Are you sleeping ?
@elonnusk is very close to achieving  Level 5 autonomy. Care to ask what feat…"
2020-07-09 05:17:08,-1,1269,@bbm010 good work Mr Abnormal - my feel is that your analysis is correct: essentially $TSLA overstates free cash flow by ONE billion USD$ on an annualised basis. maybe a good idea to submit your calculations to PWC USA or Zach himself?
2020-07-09 05:18:44,1,344,"RT @baldercarpenti2: ‘The most exciting AI space is recommendation systems–impacting the information we see, how we learn, how we communica…"
2020-07-09 05:20:59,1,30,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 05:21:11,1,42,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 05:22:41,-1,111,"RT @chamath: After 20 yrs of building tech co’s, I have learned that these backward looking takes are ALWAYS wrong and cement more support…"
2020-07-09 05:22:46,-1,135,"RT @chamath: After 20 yrs of building tech co’s, I have learned that these backward looking takes are ALWAYS wrong and cement more support…"
2020-07-09 05:35:39,1,6320,RT @TooCoolLava: this became by biggest hit at 90%+ profit on a call option. if i reinvested the profit into another call it would of raise…
2020-07-09 05:40:05,1,199,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 05:42:01,-1,3817,"Tesla | $TSLA

#Tesla - Crazy World #tsla

Long or short it with BTC on Trade8: https://t.co/5SPvS47wiV https://t.co/vSedgkSRiV"
2020-07-09 05:42:33,1,4895,"$TSLA's Aroon indicator reaches into Uptrend on July 8, 2020. View odds for this and other indicators: https://t.co/JQYRNGuz5f #Tesla #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/0giIRFP13U"
2020-07-09 05:43:57,-1,884,"RT @chamath: After 20 yrs of building tech co’s, I have learned that these backward looking takes are ALWAYS wrong and cement more support…"
2020-07-09 05:44:56,-1,1299,"Asking for your honest opinion: Would you personally recommend to still purchase $TSLA stocks, or would you rather wait until the price drops a little bit again?"
2020-07-09 05:45:48,-1,550,"RT @fly4dat: Level 5 autonomy this year, but no reliable recognition of stop signs, cars crashing into stationary objects and slowly mergin…"
2020-07-09 05:50:20,1,121,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 05:53:35,-1,33,"RT @WarriorTrading: Tesla’s Q2 Sales Are Good, But Analysts Warn There’s Nothing Else Left to Bolster Demand: https://t.co/GmdnjxH93U | $TS…"
2020-07-09 06:03:09,-1,344,"RT @Teslamarksthee1: You're free to report another misbehavior of Omar who is clearly engaged in harassment just like @elonmusk wishes.

$t…"
2020-07-09 06:03:54,1,5217,And why is $tsla stock so overpriced? All they do is kill people yet people buy them.... https://t.co/jGzogFu2si
2020-07-09 06:04:41,-1,220,"@WholeMarsBlog The next time they talk about clean diesel, I say we lock them in a garage with a running car, and we'll lock a $TSLA owner in his/her garage with a running @tesla, and let them think about it for a few hours, then they can argue the merits of each."
2020-07-09 06:12:34,-1,98521,"@alilEON99_ $TSLA is the absolute noob stock - the harder it runs, the more okes will be piling in.... until it stops running &amp; then there's pandemonium"
2020-07-09 06:13:20,-1,5217,"RT @iamkoshiek: @alilEON99_ $TSLA is the absolute noob stock - the harder it runs, the more okes will be piling in.... until it stops runni…"
2020-07-09 06:14:16,-1,524,"RT @Alpsoy66: Here is the most confusing part: if LG or Panasonic CEO would say that, one could relate to it, but how on earth a ceo of a c…"
2020-07-09 06:15:44,1,259,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 06:20:20,1,2165,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 06:20:45,-1,1354,"RT @fly4dat: Level 5 autonomy this year, but no reliable recognition of stop signs, cars crashing into stationary objects and slowly mergin…"
2020-07-09 06:24:11,1,11986,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 06:24:24,-1,435,"Based on how the market is valuing $TSLA self-driving technology - you would think Waymo would be worth a lot more than it actually is. Waymo was the first mover. 

The problem is Waymo lacks the ability to integrate their technology into cars. This is Tesla’s edge. https://t.co/pzB2eHWIWf"
2020-07-09 06:24:37,1,19761,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 06:30:24,1,7182,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 06:31:51,1,550,"$TSLA SHARES PINK LINE
#RobinhoodTraders GREEN https://t.co/ELS5UeIVgS"
2020-07-09 06:32:39,1,5217,"@business Yeah, so $TSLA cars can kill more people?"
2020-07-09 06:33:18,1,238,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 06:34:01,-1,344,"RT @sprtcrdlui: $TSLA closed down 23.98. But look for rebound. Load dips.
$BA $NCLH $OAS $IDEX $WKHS $DAL $FCX $SHLL $Z $BLCT $NFLX $M $DIS…"
2020-07-09 06:37:16,1,58,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 06:38:51,1,49,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 06:39:15,1,776,I just invested in some $TSLA shares through @EasyEquities. FOMO? Sign up and start: https://t.co/B1XTlEDSgp
2020-07-09 06:40:25,-1,464,"RT @TeslaOpinion: One of the most critical and urgent market reforms in the Aus electricity sector is to be delayed, but only by 3 months.…"
2020-07-09 06:40:55,1,205,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 06:44:50,1,4414,$spy $gspc $aapl $nflx $goog $tsla Nkarta boosts what it can raise from IPO to up to $221 million  https://t.co/zCFCCQVgB2
2020-07-09 06:51:27,1,10310,"""Trend following is not unique to $TSLA, as the Robintrack founder said that many investors are watching what ""the pack"" is doing, and when something ""picks up steam,"" are jumping on stocks after they've already recently risen 50%, 100% or even 200%""

https://t.co/C7yLkKLOsb https://t.co/p2T8Ngz85r"
2020-07-09 06:56:30,1,230,"Alright, who wants to set up a pool for betting whether $TSLA will achieve L5 autonomy this year? Any takers?"
2020-07-09 06:57:17,1,21,"$TSLA

TESLA  is ""very close"" 
to achieving level 5 autonomous technology, 
CEO Elon Musk said Wednesday

-Reuters. https://t.co/uFPFaqkiiy"
2020-07-09 07:03:40,1,3455,Now we know why $TSLA bounced so hard yesterday and was up in AH's yesterday. Someone had this news already. Well played MM's. https://t.co/dybPcUNqOv
2020-07-09 07:03:59,-1,550,"RT @patrickcomack: Hey @CIA, you spend all your time trying to oust @realDonaldTrump, but you don't defend the US ag/ treasonous companies…"
2020-07-09 07:04:31,1,1038,Elon Musk Says $TSLA Autopilot Will Achieve 'Level 5' This Year https://t.co/P3L100FLmB
2020-07-09 07:05:01,1,2181,"I bought some $TSLA puts yesterday (1000 strike price, 30 day long). I am expecting to see a break below in $TSLA share price. Our friends at Ark sold 40k shares yesterday and they are usually good bubble timers."
2020-07-09 07:05:35,1,37,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 07:05:54,1,123793,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 07:06:25,-1,529,"RT @JC_finance: Do not take $TSLA profits before: S&amp;P 500, battery day, short squeeze, MIC Model Y, Cybertruck production, Giga Berlin, com…"
2020-07-09 07:06:56,1,64,"RT @davidmoadel: Stocks on Sale: Buy Low, Sell High! 7-9-2020 https://t.co/UH6X5iYqJF $SPY $QQQ $DJIA $DIA #stockmarket #investing #finance…"
2020-07-09 07:09:41,1,210,RT @squawksquare: Now we know why $TSLA bounced so hard yesterday and was up in AH's yesterday. Someone had this news already. Well played…
2020-07-09 07:11:00,-1,310,RT @JamarlinMartin: Elon Musk getting off the hook for committing securities fraud should be part of the criminal justice reform conversati…
2020-07-09 07:11:58,-1,82,"RT @markbspiegel: There is NOTHING Elon Musk doesn't lie about, and folks here have provided ample proof as to why that includes Tesla's fi…"
2020-07-09 07:14:26,-1,1,RT @Pharmdca: Short term account moving towards $1Million mark (currently 830k plus) from 50K. Lots of changes that helped me with such gai…
2020-07-09 07:15:05,1,774,"""#Nio is currently the leading domestic player in the Chinese EV market...It’s difficult to imagine that China would allow a foreign player such as Tesla $TSLA. But the market is extremely lucrative and is expected to hit $803 billion by 2027""
$NIO #NIO
https://t.co/3xrRyzJ5YV"
2020-07-09 07:15:38,1,5376,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 07:15:47,1,49,"RT @Reveretrading: July 9 Plan 📌

*Click on Picture to Expand* 

As always, very grateful for the feedback you guys give me. Best of luck t…"
2020-07-09 07:18:23,1,103,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 07:19:57,1,110,"RT @breadboxalerts: Today's highlights including fantastic wins on $BABA and $NIO! 

25% off your 1st month

https://t.co/6ApU6Begvi

$AAPL…"
2020-07-09 07:20:19,1,193,"RT @breadboxalerts: Today's highlights including fantastic wins on $BABA and $NIO! 

25% off your 1st month

https://t.co/6ApU6Begvi

$AAPL…"
2020-07-09 07:20:34,1,12,"RT @Alpsoy66: Planning to invest in $tsla? 
Look at the backround of the board of directors, 
look at the achievements of the operating tea…"
2020-07-09 07:20:40,1,2213,"RT @breadboxalerts: Today's highlights including fantastic wins on $BABA and $NIO! 

25% off your 1st month

https://t.co/6ApU6Begvi

$AAPL…"
2020-07-09 07:20:57,1,138,"RT @breadboxalerts: Today's highlights including fantastic wins on $BABA and $NIO! 

25% off your 1st month

https://t.co/6ApU6Begvi

$AAPL…"
2020-07-09 07:21:02,-1,336,$TSLA Short Target 1020
2020-07-09 07:22:27,1,5725,"RT @breadboxalerts: Today's highlights including fantastic wins on $BABA and $NIO! 

25% off your 1st month

https://t.co/6ApU6Begvi

$AAPL…"
2020-07-09 07:22:32,1,5725,RT @breadboxalerts: An amazing win on a swing trade on $TME for over 240% this morning! And our weekend study from our #education room on $…
2020-07-09 07:22:43,-1,8869,"Oddly, $TSLA bulls seem to care more about the couple-month delay at step #3 than the ten-month delay at step #4, but hey, what are dozens of toxic fans and thousands of bots for if not to help you get over that hump? https://t.co/UylfP3KSK1"
2020-07-09 07:23:34,1,342,RT @ForexLive: $TSLA is out of control. Hits $1420. https://t.co/2IlNU0IAas
2020-07-09 07:23:54,1,6,$TSLA gap up lol why do I have a process when I can just buy this every single day for a gap? XD unreal
2020-07-09 07:24:38,-1,75,"RT @markbspiegel: There is NOTHING Elon Musk doesn't lie about, and folks here have provided ample proof as to why that includes Tesla's fi…"
2020-07-09 07:24:41,-1,808,$TSLA could plunge 30% If China Arrests Musk via @forbes https://t.co/hmtiaD5ir5
2020-07-09 07:31:23,1,3455,"If 1,000,000 shares covered can trigger a $200-$300 short covering rally, imagine what another 3-5 million covering will do if $TSLA hits earnings out of the park and is added to the S&amp;P."
2020-07-09 07:32:01,-1,4414,$spy $gspc $aapl $nflx $goog $tsla Noble Energy cut unit production costs and funded $100 million in investments in Q2  https://t.co/igefKSijmt
2020-07-09 07:32:20,1,458,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 07:32:54,1,1103,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 07:33:00,-1,961471,"RT @YahooFinance: Highlight: Miller Tabak + Co's Matt Maley on $TSLA: ""In my opinion, there's no question the stock's in a bubble... Could…"
2020-07-09 07:33:29,-1,344,RT @FaisamTrader: $spy $gspc $aapl $nflx $goog $tsla Noble Energy cut unit production costs and funded $100 million in investments in Q2  h…
2020-07-09 07:34:06,-1,1972,@yicaichina This proves how much of a liar con man and not that bright @elonmusk is @pwcUS you think you got away w/ fraud of $tsla financials for 2019 ..you didnt -Class Action suit against SEC and you is going to be f in epic ..The stupidity n crime by Musk n co is beyond imaginable Z #AF
2020-07-09 07:36:23,1,373,"RT @vincent13031925: Tesla China Model 3 Achieves New Sales Record Of 14,954 Units, 23% Of China’s Total EV Market In June

This an incredi…"
2020-07-09 07:37:31,-1,60,"@gregblue1979 @nikolatrevor I little company called Tesla $TSLA. I promise you it’s not too late to get on board. I bought more stock yesterday. 

When @elonmusk (the same man who just put humans in space by making a rocket company from scratch) says hydrogen isn’t going to work, you listen."
2020-07-09 07:38:41,1,104,"RT @garyblack00: News that $TSLA will report 2Q earnings on 7/22, a week earlier than usual (20194Q 1/29, 20201Q 4/29), is another strong s…"
2020-07-09 07:42:32,-1,2160,"RT @chamath: After 20 yrs of building tech co’s, I have learned that these backward looking takes are ALWAYS wrong and cement more support…"
