,Sentiment,User_flr,Text
2020-07-09 07:20:22,1,3179,"$BABA
$AAPL
$AMZN
$NVDA
$NFLX 
$MSFT

Keeps climbing higher and higher everyday"
2020-07-09 07:20:40,1,2213,"RT @breadboxalerts: Today's highlights including fantastic wins on $BABA and $NIO! 

25% off your 1st month

https://t.co/6ApU6Begvi

$AAPL…"
2020-07-09 07:20:57,1,138,"RT @breadboxalerts: Today's highlights including fantastic wins on $BABA and $NIO! 

25% off your 1st month

https://t.co/6ApU6Begvi

$AAPL…"
2020-07-09 07:22:27,1,5725,"RT @breadboxalerts: Today's highlights including fantastic wins on $BABA and $NIO! 

25% off your 1st month

https://t.co/6ApU6Begvi

$AAPL…"
2020-07-09 07:22:32,1,5725,RT @breadboxalerts: An amazing win on a swing trade on $TME for over 240% this morning! And our weekend study from our #education room on $…
2020-07-09 07:25:59,1,52236,$MSFT - Microsoft price target raised on Azure growth https://t.co/bsOC5tpC2d
2020-07-09 07:28:30,1,1102,$MSFT - Microsoft price target raised on Azure growth https://t.co/Gb6Ksy5S4c
2020-07-09 07:30:04,1,2053,$MSFT  Wedbush up price target to 260.  going into record territory today?
2020-07-09 07:34:18,1,344,"RT @AznOptions: $BABA
$AAPL
$AMZN
$NVDA
$NFLX 
$MSFT

Keeps climbing higher and higher everyday"
2020-07-09 07:38:45,1,26567,"$MSFT Targets Rise on Growth in Cloud-Computing

- PT raised to Street-high $260 from $220 at Wedbush

Remote work “is further catalyzing more enterprises to make the strategic cloud shift with MSFT across the board, Ives; this momentum “is still in its early days of playing out” https://t.co/sH8SKwc89r"
2020-07-09 07:39:35,1,120536,$MSFT PT Raised to 'Street High' $260 at Wedbush Amid Cloud Tailwinds
2020-07-09 07:39:53,1,5910,$MSFT is winning the cloud wars. This duopoly with $AMZN has left $ORCL and $IBM in the dust https://t.co/HLXX7UKvMo
2020-07-09 07:41:09,1,1279,RT @DeItaOne: $MSFT PT Raised to 'Street High' $260 at Wedbush Amid Cloud Tailwinds
2020-07-09 07:41:13,1,306,RT @DeItaOne: $MSFT PT Raised to 'Street High' $260 at Wedbush Amid Cloud Tailwinds
2020-07-09 07:41:40,1,1040,RT @DeItaOne: $MSFT PT Raised to 'Street High' $260 at Wedbush Amid Cloud Tailwinds
2020-07-09 07:41:48,1,131,RT @DeItaOne: $MSFT PT Raised to 'Street High' $260 at Wedbush Amid Cloud Tailwinds
2020-07-09 07:42:03,1,316,RT @DeItaOne: $MSFT PT Raised to 'Street High' $260 at Wedbush Amid Cloud Tailwinds
2020-07-09 07:43:57,1,24,RT @DeItaOne: $MSFT PT Raised to 'Street High' $260 at Wedbush Amid Cloud Tailwinds
2020-07-09 07:44:22,1,1040,"RT @cfromhertz: $MSFT Targets Rise on Growth in Cloud-Computing

- PT raised to Street-high $260 from $220 at Wedbush

Remote work “is furt…"
2020-07-09 07:45:12,1,749,"RT @cfromhertz: $MSFT Targets Rise on Growth in Cloud-Computing

- PT raised to Street-high $260 from $220 at Wedbush

Remote work “is furt…"
2020-07-09 07:47:18,1,42,$MSFT Microsoft price target raised on Azure growth https://t.co/pgYEayNSze
2020-07-09 07:48:06,-1,24722,"$AAPL $AMZN $MSFT are reaching insanely overbought levels in already way overpriced tech sector on basically no consolidations and now even started doing +1% +2% moves premarket like pennystocks when they go into vertical before the drop.

Don't be greedy, be careful, be smart!"
2020-07-09 07:49:05,1,8793,RT @DeItaOne: $MSFT PT Raised to 'Street High' $260 at Wedbush Amid Cloud Tailwinds
2020-07-09 07:52:17,1,596,RT @DeItaOne: $MSFT PT Raised to 'Street High' $260 at Wedbush Amid Cloud Tailwinds
2020-07-09 07:52:54,-1,186,RT @ProfitTradeRoom: $AAPL $AMZN $MSFT are reaching insanely overbought levels in already way overpriced tech sector on basically no consol…
2020-07-09 07:53:01,-1,70,"$MSFT  https://t.co/cRcOXur7Kn 
At first glance looks overextended AF, but then it keeps going. I tried to wait for it to tap the 8 day on some sort of weakness earlier in the week. There was about a 15 minute of window at the end of the day on Tuesday where you could've got long"
2020-07-09 07:55:25,1,200,RT @DeItaOne: $MSFT PT Raised to 'Street High' $260 at Wedbush Amid Cloud Tailwinds
2020-07-09 07:58:43,1,172,"RT @cfromhertz: $MSFT Targets Rise on Growth in Cloud-Computing

- PT raised to Street-high $260 from $220 at Wedbush

Remote work “is furt…"
2020-07-09 07:59:17,1,283,RT @DeItaOne: $MSFT PT Raised to 'Street High' $260 at Wedbush Amid Cloud Tailwinds
2020-07-09 08:00:00,1,19179,We've seen some big #UOA in $MSFT this week. Shares are up 3.2% through Wednesday. Will be interesting to see what those $212.50 calls that expire tomorrow end up doing. https://t.co/BCvOz9FfLC
2020-07-09 08:00:26,1,40,RT @MarketRebels: We've seen some big #UOA in $MSFT this week. Shares are up 3.2% through Wednesday. Will be interesting to see what those…
2020-07-09 08:03:15,1,231381,RT @MarketRebels: We've seen some big #UOA in $MSFT this week. Shares are up 3.2% through Wednesday. Will be interesting to see what those…
2020-07-09 08:03:26,1,14,RT @DeItaOne: $MSFT PT Raised to 'Street High' $260 at Wedbush Amid Cloud Tailwinds
2020-07-09 08:05:52,1,4709,RT @DeItaOne: $MSFT PT Raised to 'Street High' $260 at Wedbush Amid Cloud Tailwinds
2020-07-09 08:07:48,1,1254,"5/ “I always need to remember that two great business in $KO / $MSFT each had 10 year periods of flat stock performance. These were fantastic businesses even then but the high PE of both relative to low underlying growth in EPS kept the stock in check for a long period of time."""
2020-07-09 08:08:39,1,316,"RT @cfromhertz: $MSFT Targets Rise on Growth in Cloud-Computing

- PT raised to Street-high $260 from $220 at Wedbush

Remote work “is furt…"
2020-07-09 08:11:35,1,147,"$AAPL , $AMZN $MSFT up again this morning. Am I the only one that thinks this is not natural?"
2020-07-09 08:17:53,1,1255,$MSFT PT Raise Street High $260 from $220 Wedbush
2020-07-09 08:23:35,1,76,RT @DeItaOne: $MSFT PT Raised to 'Street High' $260 at Wedbush Amid Cloud Tailwinds
2020-07-09 08:28:09,1,275,"RT @cfromhertz: $MSFT Targets Rise on Growth in Cloud-Computing

- PT raised to Street-high $260 from $220 at Wedbush

Remote work “is furt…"
2020-07-09 08:30:00,1,3482,RT @MarketRebels: We've seen some big #UOA in $MSFT this week. Shares are up 3.2% through Wednesday. Will be interesting to see what those…
2020-07-09 08:41:43,1,3,"RT @Reveretrading: July 9 Plan 📌

*Click on Picture to Expand* 

As always, very grateful for the feedback you guys give me. Best of luck t…"
2020-07-09 08:41:45,1,159041,RT @MarketRebels: We've seen some big #UOA in $MSFT this week. Shares are up 3.2% through Wednesday. Will be interesting to see what those…
2020-07-09 08:52:35,1,1650,"$MSFT
PT raised to $230 from $198 by Morgan Stanley
PT raised to $260 from $220 by Wedbush"
2020-07-09 08:52:35,-1,56239,"$AMZN $GOOGL $MSFT 
New records show Google, Microsoft, and Amazon have thousands of previously unreported military and law enforcement contracts - BI

https://t.co/d3JhQ4vCou"
2020-07-09 08:55:06,-1,32,"RT @OpenOutcrier: $AMZN $GOOGL $MSFT 
New records show Google, Microsoft, and Amazon have thousands of previously unreported military and l…"
2020-07-09 08:55:25,1,14,"RT @LAVAoption: $MSFT
PT raised to $230 from $198 by Morgan Stanley
PT raised to $260 from $220 by Wedbush"
2020-07-09 08:56:25,-1,202,"RT @OpenOutcrier: $AMZN $GOOGL $MSFT 
New records show Google, Microsoft, and Amazon have thousands of previously unreported military and l…"
2020-07-09 08:58:43,1,1969,$MSFT - Microsoft price target raised on Azure growth https://t.co/SF2uUqbb9B
2020-07-09 08:59:15,1,76,"Premarket Gainers

$AAPL up 1.05%
$AMZN up 1.26%
$MSFT up 1.61% https://t.co/xArsJ5fr9b"
2020-07-09 09:01:29,-1,39,"RT @OpenOutcrier: $AMZN $GOOGL $MSFT 
New records show Google, Microsoft, and Amazon have thousands of previously unreported military and l…"
2020-07-09 09:04:12,1,2691,"$MSFT Wedbush Maintains Outperform on Microsoft, Raises Price Target to $260, Morgan Stanley maintains overweight on Microsoft, raises price target to $230. (credited to BZ wire). 

1/2"
2020-07-09 09:05:02,1,7213,Recent $MSFT technical alerts: 180 Bullish Setup plus 8 more alerts... https://t.co/Yyudx8m9VA
2020-07-09 09:10:35,1,37,@TwinsightPro $MSFT also really strong this am. Looks like 218/223 possible. Watching at open.
2020-07-09 09:12:30,1,399,"RT @cfromhertz: $MSFT Targets Rise on Growth in Cloud-Computing

- PT raised to Street-high $260 from $220 at Wedbush

Remote work “is furt…"
2020-07-09 09:16:30,1,869,"📢Watch list!

So many good plays today it was hard to narrow down to 4!

$SPY $AAPL $FB $MSFT

I like them all equally!

Price action will show me the way! No trade until price dictates a trade!

Trade Safe &amp; Good Luck! https://t.co/5N1Q2nt4BP"
2020-07-09 09:22:13,1,290,"RT @cfromhertz: $MSFT Targets Rise on Growth in Cloud-Computing

- PT raised to Street-high $260 from $220 at Wedbush

Remote work “is furt…"
2020-07-09 09:24:49,1,8798,"$TWTR - PT raise to $32 at Morgan Stanley
$SNAP - PT raise to $25 at Morgan Stanley
$PINS - PT raise to $26 at Morgan Stanley
$MSFT - PT raise to $230 at Morgan Stanley
$GOOGL - PT raise to $1700 at Morgan Stanley
$CMG - PT raise to $1450 at Piper Sandler"
2020-07-09 09:26:47,1,8547,$MSFT greatest stock of all time https://t.co/nQXEhalbR2
2020-07-09 09:28:37,1,2,"RT @Reveretrading: July 9 Plan 📌

*Click on Picture to Expand* 

As always, very grateful for the feedback you guys give me. Best of luck t…"
2020-07-09 09:29:53,1,23,"RT @Reveretrading: July 9 Plan 📌

*Click on Picture to Expand* 

As always, very grateful for the feedback you guys give me. Best of luck t…"
2020-07-09 09:41:47,1,2527,"Stocks like $amzn $aapl $nflx $goog $msft are going up everyday, but other stocks are not..they are making new lows.

True indicator of economy health."
2020-07-09 09:44:03,1,68,"RT @MaleehaMBCC: Stocks like $amzn $aapl $nflx $goog $msft are going up everyday, but other stocks are not..they are making new lows.

True…"
2020-07-09 09:44:41,1,12,@stoolpresidente Load up on $APPL and $MSFT ride the waves in the end you'll be rewarded
2020-07-09 09:48:20,-1,344,RT @QEternity: Just stumbled upon this virtual walkie talkie called Squawk https://t.co/kIhEkvFlfa which (I presume) is named after the old…
2020-07-09 09:53:45,1,19943,RT @mmmbop00826909: haven't been keeping up with these... anyway... good opening 15 minutes with @bmorlantrading and @BullTradeFinder I enj…
2020-07-09 09:55:37,-1,59,I remember when I was happy to buy at $MSFT when I had 200$ in my account and added whenever I could. $MSFT has never treated me wrong. They are my convictions stock. I hope y'all can have your account grow from them to. https://t.co/Zsy2uBcmzI
2020-07-09 10:00:32,1,59,On that note. I fully did not expect more than 210 this week for $MSFT. Bullish signal returned on MACD to it but RSI is slightly scary. https://t.co/VoDbxLXuhh
2020-07-09 10:03:25,1,3268,$225 near term in $MSFT Sonu Kalra said he likes it!!! Higher
2020-07-09 10:07:54,1,1750,"RT @Reveretrading: July 9 Plan 📌

*Click on Picture to Expand* 

As always, very grateful for the feedback you guys give me. Best of luck t…"
2020-07-09 10:09:29,1,2434,"Microsoft $MSFT Wedbush raised target to $260 from $220
Noted strong cloud deal activity around #Azure during June quarter #workfromhome environment further catalyzing more enterprises to make strategic cloud shift with Microsoft across the board. Update https://t.co/oHg1QQ6nbI https://t.co/qvmoXmFh3u"
2020-07-09 10:09:34,-1,89,scaling into $MSFT short
2020-07-09 10:10:14,-1,35,Me and the homie when we make fat 🚀💸 when $MSFT drops fantastic numbers @BillGates don’t disappoint G https://t.co/WcGmLYnxEW
2020-07-09 10:10:19,-1,1788,"RT @GarethSoloway: Airline stocks, oil stocks down nicely, many tech like $IBM $UBER down nicely, banks hammered again. What isn't down whi…"
2020-07-09 10:10:26,1,3225,"RT @ThePitBoss16: Microsoft $MSFT Wedbush raised target to $260 from $220
Noted strong cloud deal activity around #Azure during June quarte…"
2020-07-09 10:10:32,1,1048,"RT @ThePitBoss16: Microsoft $MSFT Wedbush raised target to $260 from $220
Noted strong cloud deal activity around #Azure during June quarte…"
2020-07-09 10:10:32,1,1048,"RT @ThePitBoss16: Microsoft $MSFT Wedbush raised target to $260 from $220
Noted strong cloud deal activity around #Azure during June quarte…"
2020-07-09 10:15:24,-1,699,"RT @GarethSoloway: Airline stocks, oil stocks down nicely, many tech like $IBM $UBER down nicely, banks hammered again. What isn't down whi…"
2020-07-09 10:19:23,1,344,RT @SemperFi_Trades: Several tech companies trading higher amid overall market volatility. The sector has gained on investor concerns of in…
2020-07-09 10:20:00,-1,344,"RT @GarethSoloway: Airline stocks, oil stocks down nicely, many tech like $IBM $UBER down nicely, banks hammered again. What isn't down whi…"
2020-07-09 10:20:40,1,344,"RT @MinteractApp: Today Top Flow in #StockMarket, Buy Flow and Sell Flow $IWF $SPY $JD $AMD $QQQ $COST $SQ $SLV $MINT $LQD $BABA $AAPL $MSF…"
2020-07-09 10:20:41,1,67,"RT @ThePitBoss16: Microsoft $MSFT Wedbush raised target to $260 from $220
Noted strong cloud deal activity around #Azure during June quarte…"
2020-07-09 10:27:00,1,1459,"The smart money analyst has raised his $MSFT price target, kindly signaling to us we'll make lots of gains if we buy the stock here

$ES $ES_F $SPX $SPY $QQQ $IWM $VXX $VIX $AAPL $AMZN"
2020-07-09 10:31:36,1,4386,RT @MarketRebels: We've seen some big #UOA in $MSFT this week. Shares are up 3.2% through Wednesday. Will be interesting to see what those…
2020-07-09 10:32:32,1,577,"$AAPL
$AMZN
$FB
$GOOGL
$MSFT

are huge. 

There is plenty of market cap to spread around to profitable energy and financial-services companies.

#talkingmybook"
2020-07-09 10:33:02,1,402,$MSFT guys are we at good entry point. Fresh for the week
2020-07-09 10:33:43,1,344,"RT @OptionsMaxPain: Today Top Flow in S&amp;P 500 #SP500, Buy Flow and Sell Flow $AMD $COST $INTC $BBBY $AMAT $GOOG $MA $NFLX $BDX $NKE $AAPL $…"
2020-07-09 10:34:00,1,344,"RT @TickwatcherMF: Today Top Flow in S&amp;P 500 #SP500, Buy Flow and Sell Flow $AMD $COST $INTC $BBBY $AMAT $GOOG $MA $NFLX $BDX $NKE $AAPL $M…"
2020-07-09 10:34:17,1,344,"RT @OptionsMaxPain: Today Top Flow in S&amp;P 500 #SP500, Buy Flow and Sell Flow $AMD $COST $INTC $BBBY $AMAT $GOOG $MA $NFLX $BDX $NKE $AAPL $…"
2020-07-09 10:36:36,1,23,$MSFT is easy money
2020-07-09 10:37:34,-1,61,"RT @MoMoBagholder: This market looks so bad internally, at least acknowledge that anyone calling for new highs at this point is only making…"
2020-07-09 10:44:14,-1,551,"RT @GarethSoloway: Airline stocks, oil stocks down nicely, many tech like $IBM $UBER down nicely, banks hammered again. What isn't down whi…"
2020-07-09 10:45:05,1,379,#Wedbush $MSFT Wedbush raised its price target on Microsoft to $260 from $220.
2020-07-09 10:52:47,-1,145,"RT @GarethSoloway: Airline stocks, oil stocks down nicely, many tech like $IBM $UBER down nicely, banks hammered again. What isn't down whi…"
2020-07-09 10:53:29,1,3903,"$AMZN +1.1%
$GOOG +0.4%
$MSFT +0.25%

ie. 30% #nasdaq market cap is green

if bears cannot hit them now, Nasdaq will soon bounce back off the lows"
2020-07-09 10:54:22,1,28,"RT @Trade_The_Swing: $AMZN +1.1%
$GOOG +0.4%
$MSFT +0.25%

ie. 30% #nasdaq market cap is green

if bears cannot hit them now, Nasdaq will s…"
2020-07-09 10:55:24,1,7793,Microsoft $MSFT Price Target Raised to $230.00 https://t.co/uVOG0Rsydu #stocks
2020-07-09 10:56:16,1,274,"RT @Trade_The_Swing: $AMZN +1.1%
$GOOG +0.4%
$MSFT +0.25%

ie. 30% #nasdaq market cap is green

if bears cannot hit them now, Nasdaq will s…"
2020-07-09 10:56:37,-1,18,The day $AAPL $AMZN $MSFT fall we will limit down EASILY
2020-07-09 10:58:03,1,102625,RT @danielnewmanUV: Really like some of the updates the @MicrosoftTeams is adding to make #WorkFromHome better. Check out the great data in…
2020-07-09 10:58:28,1,375,"RT @Trade_The_Swing: $AMZN +1.1%
$GOOG +0.4%
$MSFT +0.25%

ie. 30% #nasdaq market cap is green

if bears cannot hit them now, Nasdaq will s…"
2020-07-09 11:00:15,-1,260,$MSFT you  Idiot stop throwing money away by feeding short red devils$260 is coming soon https://t.co/Nd6dgC8FMy
2020-07-09 11:04:40,1,344,RT @ActionableAler1: Q BioMed (QBIO) rising for 2nd day after our trade alert. CEO interview has shares up on red market day. $AAPL $NFLX $…
2020-07-09 11:19:19,-1,344,"RT @MadMraket: UNLESS these R news with 

FACTS to support ECONOMY is BAD

Stks BAD ERs, NO growth ..

Am adding HIGH QUALITY stks on the L…"
2020-07-09 11:19:46,-1,136,"RT @MadMraket: UNLESS these R news with 

FACTS to support ECONOMY is BAD

Stks BAD ERs, NO growth ..

Am adding HIGH QUALITY stks on the L…"
2020-07-09 11:20:17,1,3289,RT @danielnewmanUV: Really like some of the updates the @MicrosoftTeams is adding to make #WorkFromHome better. Check out the great data in…
2020-07-09 11:26:59,-1,263,"RT @MadMraket: UNLESS these R news with 

FACTS to support ECONOMY is BAD

Stks BAD ERs, NO growth ..

Am adding HIGH QUALITY stks on the L…"
2020-07-09 11:32:28,1,2580,"RT @breadboxalerts: Some highlights including fantastic wins on $BBBY and $SPY puts, and our members bringing home the bread! 

25% off you…"
2020-07-09 11:32:51,1,110,"RT @breadboxalerts: Some highlights including fantastic wins on $BBBY and $SPY puts, and our members bringing home the bread! 

25% off you…"
2020-07-09 11:33:10,1,138,"RT @breadboxalerts: Some highlights including fantastic wins on $BBBY and $SPY puts, and our members bringing home the bread! 

25% off you…"
2020-07-09 11:33:16,-1,21917,$MSFT failed to reach $192.85- $187.56 extreme area from the peak last week &amp; already broke higher  #Elliottwave #Trading
2020-07-09 11:33:23,1,193,"RT @breadboxalerts: Some highlights including fantastic wins on $BBBY and $SPY puts, and our members bringing home the bread! 

25% off you…"
2020-07-09 11:33:38,1,2213,"RT @breadboxalerts: Some highlights including fantastic wins on $BBBY and $SPY puts, and our members bringing home the bread! 

25% off you…"
2020-07-09 11:33:44,-1,21917,$MSFT in short term cycles manage to reach the target area $214- $219 from where pullback is taking place. Don't like selling it  #Elliottwave #Trading
2020-07-09 11:43:20,-1,1652,$AMZN $MSFT CIO Survey Highlights Budget Declines but Expanding Moat for Amazon (AMZN) and Microsoft (MSFT) https://t.co/rDNqzre7L5 via @Street_Insider
2020-07-09 11:45:53,-1,1972,"@GoogleSmallBiz @Google How much will $Goog pay in damages 4 preventing my UK VISA to go through now bcause GOOGLE wont allow me access my email 
Emailed &amp; messaged $Goog &amp; $Msft 172 times 
many Screenshots prove its my account 
My account on GOOG/MSFT pages while fraudulently referring me to support https://t.co/u3SOUdrBYk"
2020-07-09 11:52:49,-1,5,"$LUV  $BA  2💣’s. $SPY 💣 $AAPL &amp; $MSFT 
Market and Airline Sector and Technology stocks breaking down. https://t.co/bA3MR7hyvM"
2020-07-09 11:54:13,1,430,"RT @breadboxalerts: Some highlights including fantastic wins on $BBBY and $SPY puts, and our members bringing home the bread! 

25% off you…"
2020-07-09 11:55:43,1,274,"RT @breadboxalerts: Some highlights including fantastic wins on $BBBY and $SPY puts, and our members bringing home the bread! 

25% off you…"
2020-07-09 11:57:07,1,242,"RT @MadMraket: If   They took mrkt down b/c of the # came out of Florida 

Then ,

The COVID-19 stks will run up much higher 

We know them…"
2020-07-09 11:57:23,-1,242,"RT @MadMraket: UNLESS these R news with 

FACTS to support ECONOMY is BAD

Stks BAD ERs, NO growth ..

Am adding HIGH QUALITY stks on the L…"
2020-07-09 11:58:28,-1,6320,"RT @MadMraket: UNLESS these R news with 

FACTS to support ECONOMY is BAD

Stks BAD ERs, NO growth ..

Am adding HIGH QUALITY stks on the L…"
2020-07-09 12:00:13,1,263,"RT @MadMraket: If   They took mrkt down b/c of the # came out of Florida 

Then ,

The COVID-19 stks will run up much higher 

We know them…"
2020-07-09 12:03:07,1,3523,"RT @MinteractApp: Today Top Flow in #StockMarket, Buy Flow and Sell Flow $IWF $SPY $JD $AMD $QQQ $COST $SQ $SLV $MINT $LQD $BABA $AAPL $MSF…"
2020-07-09 12:11:45,1,28,"RT @MadMraket: If   They took mrkt down b/c of the # came out of Florida 

Then ,

The COVID-19 stks will run up much higher 

We know them…"
2020-07-09 12:20:56,1,409,$MSFT this is literally the only stock ive held in my investment account for over 2 years without selling a share and continues to impress daily :)
2020-07-09 12:29:14,-1,697,She is making excuse- these tech stks are expensive to themselves yes. Plus none of these stay at home names make money.  We are not far from those levels. $INTC was not exactly expensive in 99 and it was a big 5 back then. A leader in tech.  $MSFT 34 fwd p/e not bad but was 37
2020-07-09 12:34:37,1,344,"RT @MinteractApp: Today Top Flow in S&amp;P 500 #SP500, Buy Flow and Sell Flow $AMD $COST $FIS $INTC $BMY $BBBY $AMAT $NEE $BDX $NFLX $AAPL $MS…"
2020-07-09 12:47:44,1,1502,$AAPL $MSFT Beautiful
2020-07-09 12:48:56,1,344,RT @YourFavoriteAI: $AAPL $MSFT Beautiful
2020-07-09 13:03:26,1,344,"RT @VirusVacation: ""India's #CentralBank (RBI) continues to buy $GOLD. In the last two or three years we have seen a constant increase in t…"
2020-07-09 13:04:10,1,1502,$AAPL $MSFT Perfect moves https://t.co/eSAYRPRZOJ
2020-07-09 13:09:03,1,510,$LVGO and $MSFT keeping me green today lol.
2020-07-09 13:11:17,1,961,RT @clappdon2: $LVGO and $MSFT keeping me green today lol.
2020-07-09 13:27:10,1,5502,$MSFT has an average volume of 35080000. This is a good sign as it is always nice to have a liquid stock. https://t.co/1QimnCwqvM https://t.co/b9OR2JJxtT
2020-07-09 13:31:33,1,127,"$MSFT looking strong today!

I’m feeling good heading into earnings on the 22nd

How are you feeling @Dustin_Huber ?"
2020-07-09 13:38:03,1,206,"@axelroark My interim target on $aapl was $385, which they busted through. Now looking for a pull back along with the $MSFT and should coincide with stronger $$ and $SPX pullback. Let’s see, $VIX sort of agreeing."
2020-07-09 13:47:20,1,64343,"RT @MintDragon_: @OphirGottlieb TradeMachine Pro just alerted me: $MSFT pre-earnings setup with 80% win rate, 248% total return, 31.5% avg…"
2020-07-09 13:50:06,1,53,"RT @MintDragon_: @OphirGottlieb TradeMachine Pro just alerted me: $MSFT pre-earnings setup with 80% win rate, 248% total return, 31.5% avg…"
2020-07-09 13:53:26,1,48,"RT @Reveretrading: July 9 Plan 📌

*Click on Picture to Expand* 

As always, very grateful for the feedback you guys give me. Best of luck t…"
2020-07-09 13:54:09,1,18,"RT @MadMraket: If   They took mrkt down b/c of the # came out of Florida 

Then ,

The COVID-19 stks will run up much higher 

We know them…"
2020-07-09 14:06:27,1,384,"@OphirGottlieb $MSFT announced earnings today for Wednesday 22JUL, so perfect timing for a 7/14 day diagonal per standard TradeMachine guidlines. Executed! 👍"
2020-07-09 14:08:10,1,556,"@TheToodleLoo That’s why I think it’s a better play for Apple. $MSFT already has Logitech which offers headsets, and they already dominate the non-mobile gaming space. 

Big long term growth opportunity for $AAPL"
2020-07-09 14:10:39,1,7,Selling $nvda $roku $aapl $msft buying all financials $jpm and $gs trust me rotation coming now
2020-07-09 14:18:01,-1,2437,"Microsoft | $MSFT

MSFT ends wave 5 started back in 2009 - FAAMG coming to an e...

Long or short it with BTC on Trade8: https://t.co/bVxDxU8iZK https://t.co/TmBo3sEsyP"
2020-07-09 14:18:46,1,5,"RT @StockMKTNewz: Analyst reports from today

JPMorgan raised their target on Visa $V Mastercard $MA &amp; Dollar Tree $DLTR

Morgan Stanley up…"
2020-07-09 14:26:22,1,2691,"$MSFT I would like to see it close over Tuesday's high to possibly make another move higher tomorrow
$DIS finding support at 116 which is a good sign. Needs to break through 118 to see 120, 122.
$AMD if it gets through 57 it has room into 57.50, 58, and 59."
2020-07-09 14:32:13,-1,11743,"To break $QQQ, Bears will need to break $AAPL &amp; $MSFT. Until then, it's a hard short to pulloff for anything other than quick trades. As we've discussed, people are forced to cover Index hedges as these Big Cap names go higher. This ""eventually"" leads to larger pullback though."
2020-07-09 14:34:01,-1,344,"RT @JustinPulitzer: To break $QQQ, Bears will need to break $AAPL &amp; $MSFT. Until then, it's a hard short to pulloff for anything other than…"
2020-07-09 14:35:58,1,34,"RT @Reveretrading: July 9 Plan 📌

*Click on Picture to Expand* 

As always, very grateful for the feedback you guys give me. Best of luck t…"
2020-07-09 14:44:30,1,255,"RT @MadMraket: If   They took mrkt down b/c of the # came out of Florida 

Then ,

The COVID-19 stks will run up much higher 

We know them…"
2020-07-09 15:08:45,1,6772,"I sincerely hope that one day, when this $30 trillion pyramid scheme has finally collapsed, all these analysts who kept raising their price targets on $AAPL and $MSFT with zero fundamental justification will end up in front of an SEC investigatory panel where they belong. 🙏"
2020-07-09 15:09:09,-1,127,"RT @JustinPulitzer: To break $QQQ, Bears will need to break $AAPL &amp; $MSFT. Until then, it's a hard short to pulloff for anything other than…"
2020-07-09 15:16:07,1,14630,"RT @FusionptCapital: Probably a good day to point out the difference between log and non log charts again on $AMZN.

Always be weary of lon…"
2020-07-09 15:17:35,1,8547,$MSFT greatest stock of all time https://t.co/uAhNz2XbWt
2020-07-09 15:18:39,1,3,RT @LadeBackk: $MSFT greatest stock of all time https://t.co/uAhNz2XbWt
2020-07-09 15:25:25,1,26,RT @LadeBackk: $MSFT greatest stock of all time https://t.co/uAhNz2XbWt
