,EST,User_name,Text,Sentiment,Created,User_flr
2020-05-16 12:21:46,2020-05-16 12:21:46-04:00,thatEsselguy,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:21:46,14156
2020-05-16 12:22:01,2020-05-16 12:22:01-04:00,BenopaOnyx1,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:22:01,29813
2020-05-16 12:22:19,2020-05-16 12:22:19-04:00,dex_designer,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:22:19,7563
2020-05-16 12:22:24,2020-05-16 12:22:24-04:00,Yentie_Obiaa,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:22:24,3269
2020-05-16 12:23:21,2020-05-16 12:23:21-04:00,Perrysarkcess3,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:23:21,34010
2020-05-16 12:24:32,2020-05-16 12:24:32-04:00,Arieso_,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:24:32,8821
2020-05-16 12:24:57,2020-05-16 12:24:57-04:00,MARHUBALA,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:24:57,1416
2020-05-16 12:25:50,2020-05-16 12:25:50-04:00,berryforever01,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:25:50,572
2020-05-16 12:26:21,2020-05-16 12:26:21-04:00,bondaluva,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:26:21,643
2020-05-16 12:29:31,2020-05-16 12:29:31-04:00,Iam_aytush,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:29:31,2133
2020-05-16 12:31:44,2020-05-16 12:31:44-04:00,opareoman5,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:31:44,1127
2020-05-16 12:32:13,2020-05-16 12:32:13-04:00,gyaigyiimi,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:32:13,9914
2020-05-16 12:36:00,2020-05-16 12:36:00-04:00,jcarter_d,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:36:00,1207
2020-05-16 12:36:47,2020-05-16 12:36:47-04:00,DemaWoyare,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:36:47,299
2020-05-16 12:36:49,2020-05-16 12:36:49-04:00,lucimerdasylva,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:36:49,1191
2020-05-16 12:38:50,2020-05-16 12:38:50-04:00,Abena_Aries,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:38:50,10819
2020-05-16 12:40:16,2020-05-16 12:40:16-04:00,ice_kobby,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:40:16,311
2020-05-16 12:46:57,2020-05-16 12:46:57-04:00,MosesAlabore,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:46:57,278
2020-05-16 12:48:13,2020-05-16 12:48:13-04:00,Akwasibaffour5,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:48:13,236
2020-05-16 12:52:50,2020-05-16 12:52:50-04:00,Agyeman263189,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:52:50,141
2020-05-16 12:54:36,2020-05-16 12:54:36-04:00,AbdulJa13660655,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 16:54:36,353
2020-05-16 13:00:03,2020-05-16 13:00:03-04:00,Armanifashion90,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 17:00:03,269
2020-05-16 13:00:32,2020-05-16 13:00:32-04:00,Ras_kells,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 17:00:32,727
2020-05-16 13:02:15,2020-05-16 13:02:15-04:00,LapazShaker,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 17:02:15,6411
2020-05-16 13:03:28,2020-05-16 13:03:28-04:00,lifeoflifa,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 17:03:28,2839
2020-05-16 13:09:18,2020-05-16 13:09:18-04:00,a_kvngg,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 17:09:18,193
2020-05-16 13:16:04,2020-05-16 13:16:04-04:00,coolvisualsx,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 17:16:04,791
2020-05-16 13:23:29,2020-05-16 13:23:29-04:00,Yaw_Zema1,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 17:23:29,8248
2020-05-16 13:24:24,2020-05-16 13:24:24-04:00,AmgbaPappy1,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 17:24:24,2783
2020-05-16 13:27:13,2020-05-16 13:27:13-04:00,Clement_419yes,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 17:27:13,2100
2020-05-16 13:33:05,2020-05-16 13:33:05-04:00,imightdoitnow,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 17:33:05,4930
2020-05-16 13:33:32,2020-05-16 13:33:32-04:00,iamnhinho,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 17:33:32,765
2020-05-16 13:34:03,2020-05-16 13:34:03-04:00,SteveChase01,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 17:34:03,967
2020-05-16 13:35:44,2020-05-16 13:35:44-04:00,mr_jake99,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 17:35:44,652
2020-05-16 13:39:29,2020-05-16 13:39:29-04:00,KumasiSarkodie_,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 17:39:29,10691
2020-05-16 13:40:24,2020-05-16 13:40:24-04:00,gnashingnal,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 17:40:24,2608
2020-05-16 13:42:33,2020-05-16 13:42:33-04:00,AngeloMawutor,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 17:42:33,841
2020-05-16 13:54:24,2020-05-16 13:54:24-04:00,edward_mude,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 17:54:24,2432
2020-05-16 13:57:49,2020-05-16 13:57:49-04:00,1realchrisbill,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 17:57:49,611
2020-05-16 13:58:48,2020-05-16 13:58:48-04:00,JhusJnr,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 17:58:48,625
2020-05-16 14:02:29,2020-05-16 14:02:29-04:00,wuuhuuu1,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 18:02:29,2576
2020-05-16 14:10:36,2020-05-16 14:10:36-04:00,adrenalinebarca,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 18:10:36,802
2020-05-16 14:10:36,2020-05-16 14:10:36-04:00,KALIL_HUZEIF,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 18:10:36,2932
2020-05-16 14:22:29,2020-05-16 14:22:29-04:00,skinnyanokye,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 18:22:29,333
2020-05-16 14:24:46,2020-05-16 14:24:46-04:00,Jorge21730285,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 18:24:46,2315
2020-05-16 14:34:01,2020-05-16 14:34:01-04:00,HomicideBm,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 18:34:01,1901
2020-05-16 14:35:34,2020-05-16 14:35:34-04:00,Twumssy,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 18:35:34,609
2020-05-16 14:46:45,2020-05-16 14:46:45-04:00,CRISS_CURRY,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 18:46:45,122
2020-05-16 14:50:09,2020-05-16 14:50:09-04:00,KofiKinetic,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 18:50:09,334
2020-05-16 15:02:32,2020-05-16 15:02:32-04:00,spongethagod,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 19:02:32,4353
2020-05-16 15:04:09,2020-05-16 15:04:09-04:00,KyeibaY,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 19:04:09,463
2020-05-16 15:15:00,2020-05-16 15:15:00-04:00,JoeManasseh4,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 19:15:00,629
2020-05-16 15:21:03,2020-05-16 15:21:03-04:00,Frimpon45296540,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 19:21:03,283
2020-05-16 15:46:14,2020-05-16 15:46:14-04:00,IkeDrizzle,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 19:46:14,1021
2020-05-16 15:51:51,2020-05-16 15:51:51-04:00,jayvinyoung,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 19:51:51,5090
2020-05-16 15:53:10,2020-05-16 15:53:10-04:00,thetradelabs,"$WMT nice W pattern breaking out of resistance heading into earnings this week. 
Gap-fill above detected by TrendSpider's Gap Snake indicator.
https://t.co/K8n8poZbyj https://t.co/kT6LoAMInz",-1,2020-05-16 19:53:10,940
2020-05-16 15:53:12,2020-05-16 15:53:12-04:00,PrinzSarkCess,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 19:53:12,2449
2020-05-16 16:20:22,2020-05-16 16:20:22-04:00,okito1234,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 20:20:22,1055
2020-05-16 16:25:08,2020-05-16 16:25:08-04:00,Bubblespotting,RT @WaltStreetPro: When @CNBC tells you this is just a small break the market is taking... you sell all your long positions and sit on cash…,-1,2020-05-16 20:25:08,1136
2020-05-16 16:28:23,2020-05-16 16:28:23-04:00,DominicRomeo7,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 20:28:23,2341
2020-05-16 16:55:15,2020-05-16 16:55:15-04:00,Gambiste1,RT @WaltStreetPro: When @CNBC tells you this is just a small break the market is taking... you sell all your long positions and sit on cash…,-1,2020-05-16 20:55:15,5021
2020-05-16 16:56:33,2020-05-16 16:56:33-04:00,95WiseSayings,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 20:56:33,2589
2020-05-16 17:03:36,2020-05-16 17:03:36-04:00,DavidoNungua,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 21:03:36,554
2020-05-16 17:37:35,2020-05-16 17:37:35-04:00,KoJo_Bankz99,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 21:37:35,1717
2020-05-16 17:40:46,2020-05-16 17:40:46-04:00,TheDailyInvest2,"$WMT cont. 

Which actually comes in below the S&amp;P 500 average yield of 2.1%. 

So is it a BUY? ✅
As with many stocks I break down, if you are willing to hold long term I believe you will be rewarded.

If you look at the numbers and consistent growth, I believe it will remain...",-1,2020-05-16 21:40:46,1124
2020-05-16 17:40:47,2020-05-16 17:40:47-04:00,TheDailyInvest2,"as one of the world’s top retailers. 

It has weathered the CV pandemic and will continue to grow. It may be slow growth, but it can defeat challenges and leave investors excited for it’s future. 

Note: This is not financial advice, I do not own any $WMT shares (yet).

Thoughts?",-1,2020-05-16 21:40:47,1124
2020-05-16 17:43:36,2020-05-16 17:43:36-04:00,ObedAntwiSark,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 21:43:36,890
2020-05-16 17:54:04,2020-05-16 17:54:04-04:00,qhuarjho,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 21:54:04,766
2020-05-16 18:21:56,2020-05-16 18:21:56-04:00,Gambiste1,"RT @SiFiTrading: Small Account Challenge Update:

1 D/T : $V calls for $174 loss, -24% Got stopped out with trade news.

2 S/T's : 
Closed…",-1,2020-05-16 22:21:56,5021
2020-05-16 18:26:36,2020-05-16 18:26:36-04:00,ka_fui,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 22:26:36,3689
2020-05-16 18:34:41,2020-05-16 18:34:41-04:00,asieduaaaa1,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 22:34:41,889
2020-05-16 19:12:12,2020-05-16 19:12:12-04:00,KorbinSesker,"RT @thetradelabs: $WMT nice W pattern breaking out of resistance heading into earnings this week. 
Gap-fill above detected by TrendSpider's…",-1,2020-05-16 23:12:12,172
2020-05-16 19:47:27,2020-05-16 19:47:27-04:00,PrinceSark16,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 23:47:27,1639
2020-05-16 19:53:08,2020-05-16 19:53:08-04:00,Sturblyf,"RT @KumasiSarkodie_: In the morning I saw some people forcing BET to nominate their favourite 

Ah which track though; Akwele take, WMT or…",-1,2020-05-16 23:53:08,1941
