,EST,User_name,Text,Sentiment,Created,User_flr
2020-05-14 10:22:06,2020-05-14 10:22:06-04:00,PipsToDollars,Grocers weak this am: $WMT $COST $KR,-1,2020-05-14 14:22:06,10970
2020-05-14 10:23:47,2020-05-14 10:23:47-04:00,beforethecrowd,RT @PipsToDollars: Grocers weak this am: $WMT $COST $KR,-1,2020-05-14 14:23:47,941
2020-05-14 10:45:19,2020-05-14 10:45:19-04:00,jbtalkingheads,RT @WaltStreetPro: When @CNBC tells you this is just a small break the market is taking... you sell all your long positions and sit on cash…,-1,2020-05-14 14:45:19,673
2020-05-14 11:16:32,2020-05-14 11:16:32-04:00,mridul_wmt,Unemployed Americans can get a free year of Headspace https://t.co/1zBx6dbbet https://t.co/zZt4YN6Bu5,-1,2020-05-14 15:16:32,336
2020-05-14 11:26:49,2020-05-14 11:26:49-04:00,START_UMD,"In this recent pub, @Victor_Asal @_justinconrad and Steve Sin examine the challenges of teaching about the impact of nuclear weapons on international relations to students who were born after the Cold War https://t.co/kqyddmWLYK",-1,2020-05-14 15:26:49,7971
2020-05-14 11:32:09,2020-05-14 11:32:09-04:00,Victor_Asal,"RT @START_UMD: In this recent pub, @Victor_Asal @_justinconrad and Steve Sin examine the challenges of teaching about the impact of nuclear…",-1,2020-05-14 15:32:09,10031
2020-05-14 11:43:23,2020-05-14 11:43:23-04:00,innersigma,11:43:23 AM Manual Exit. Closing my $WMT position of 252 shares that was opened today for a 1.01% gain.,-1,2020-05-14 15:43:23,186
2020-05-14 12:07:36,2020-05-14 12:07:36-04:00,pbay08,"$spy $spx $es_f $es. 15min charts. Need a bit more consolidation, then charts should allow a break out move. GL $amzn $nvda $wmt $roku $tsla https://t.co/ZfGOTUuVl8",-1,2020-05-14 16:07:36,2289
2020-05-14 12:13:40,2020-05-14 12:13:40-04:00,akhetaton11,"RT @START_UMD: In this recent pub, @Victor_Asal @_justinconrad and Steve Sin examine the challenges of teaching about the impact of nuclear…",-1,2020-05-14 16:13:40,2107
2020-05-14 12:47:13,2020-05-14 12:47:13-04:00,eddiefumador,"Women Chart
Top 10 Songs
1.@Adina_Thembi Take care of U
2.@sista_afia magyi 
3.@dianaahamilton Wasem
4.@wendyshaygh Akokora Gangster 
5.@eno_barony Argument done
6.@sista_afia WMT
7.@deborahvanessa7 Sweet Ex
8.@beccafrica NOone
9.@EFYA_Nokturnal Pricelezz
10.@eno_barony Rapgodess",-1,2020-05-14 16:47:13,2152
2020-05-14 13:33:30,2020-05-14 13:33:30-04:00,BraniffBill,"RT @START_UMD: In this recent pub, @Victor_Asal @_justinconrad and Steve Sin examine the challenges of teaching about the impact of nuclear…",-1,2020-05-14 17:33:30,2206
2020-05-14 13:54:24,2020-05-14 13:54:24-04:00,JamesHoward18,@powersun @iluvstocks1 $WMT 123.43 / 123.65 CHANNEL NEEDS TO BREAK 124.16 NEXT https://t.co/AVky5uR67Z,-1,2020-05-14 17:54:24,1955
2020-05-14 14:53:32,2020-05-14 14:53:32-04:00,Stockinfluencer,$wmt . Still a little surprised by weakness,-1,2020-05-14 18:53:32,865
2020-05-14 15:31:12,2020-05-14 15:31:12-04:00,pbay08,"$nvda $tsla $amzn $wmt As some would say, ""I can't click the button for you"". Prep work done last night, shares ALL $spy $spx and $es_f chart, said it was gonna be a big day for the BULLS! $roku only pick lagging here. GL",-1,2020-05-14 19:31:12,2289
2020-05-14 15:52:09,2020-05-14 15:52:09-04:00,pbay08,"$tsla sold half of calls from 7, sold over 11. Holding $roku, smaller position, and I just want an impulse to sell, lagging big time. Thats all for now. Tomorrow AM should be fun. Get a plan together, $wmt $amzn $tsla $nvda $spy $spx. GL. Im out! Later!",-1,2020-05-14 19:52:09,2289
2020-05-14 16:25:33,2020-05-14 16:25:33-04:00,InvincibleBull,"$DIS reaches agreement, but what will be the new standard? And how will it change business. When they do open up doubt things will be back to normal right away. 

$SPY $MSFT $AMZN $FB $SBUX $JPM $CMG $JNJ $BABA $NKE $CCL $UNH $NVDA $DIS $VZ $TSLA $QQQ $MSI $WMT $NOW $NFLX $DECK",-1,2020-05-14 20:25:33,579
2020-05-14 17:35:05,2020-05-14 17:35:05-04:00,FinancialTakes,"Common crap take is $TGT &amp; esp $WMT encroaching on $AMZN dominance citing growth, but % is from tiny base. Fine old-timey cos &amp; critical in pandemic, but not legit competition. AMZN has brilliant plan for creating physical stores too. Be afraid $XRT.

$QQQ
https://t.co/3yhaXBatCs https://t.co/hxsrAaXNH8",-1,2020-05-14 21:35:05,313
2020-05-14 18:29:31,2020-05-14 18:29:31-04:00,Billy_BoBingus,"$GSX #ChinaScum #FraudCompany #DelistChineseCompanies 

In all seriousness they bring no value to our economy and the $SHCOMP and $HSI don’t have $AMZN $AAPL $MSFT $AMD $WMT $COST $NKE etc etc so why should we have fabricated numbers from lying CCP #Tibet  https://t.co/fLutGGa3eJ",-1,2020-05-14 22:29:31,102
2020-05-14 18:45:28,2020-05-14 18:45:28-04:00,defcon_5,"So is the new leader board $AMZN, $WMT and $QRTEA (aka Liberty Digital)?

WSJ Europe: TV Shopping Avoids Media’s and Retailers’ Woes — Playing in both TV and retail has allowed QVC and HSN to sidestep the worst challenges facing both industries https://t.co/fjp1KHXKTF",-1,2020-05-14 22:45:28,894
2020-05-14 18:56:24,2020-05-14 18:56:24-04:00,Gambiste1,"RT @Billy_BoBingus: $GSX #ChinaScum #FraudCompany #DelistChineseCompanies 

In all seriousness they bring no value to our economy and the $…",-1,2020-05-14 22:56:24,5021
2020-05-14 19:08:04,2020-05-14 19:08:04-04:00,newsfilterio,"The big chains will be the last survivors without more stimulus relief, Jim Cramer warns $WMT $AMZN $TGT $COST $CMG https://t.co/mLxKqn8u2x",-1,2020-05-14 23:08:04,1179
2020-05-14 19:57:04,2020-05-14 19:57:04-04:00,BryanKuhba,WMT ....this one everybody can see it . a lie ? https://t.co/yVcdzYaRlZ,-1,2020-05-14 23:57:04,1248
