,EST,User_name,Text,Sentiment,Created,User_flr
2020-05-15 04:04:53,2020-05-15 04:04:53-04:00,JorelLaraKalel,"The big chains will be the last survivors without more stimulus relief, Jim Cramer warns https://t.co/Y2ZXe7167c $WMT $TGT $COST $AMZN $CMG $SBUX $WEN $MCD $DPZ $WING $QSR @jimcramer @cnbc",-1,2020-05-15 08:04:53,4417
2020-05-15 04:58:57,2020-05-15 04:58:57-04:00,Tickeron,"$WMT in -0.29% Downtrend, declining for three consecutive days on May 14, 2020. View odds for this and other indicators: https://t.co/6TrJcdloaR #Walmart #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/tRnRuaw3H1",-1,2020-05-15 08:58:57,3625
2020-05-15 06:32:04,2020-05-15 06:32:04-04:00,FacelessTrader,"https://t.co/k797IvAr4L

We analyze all the companies that passed or failed in this earnings season.  Watch the 8 companies that we believe will also do very well in next earnings report
Shout out to $NVDA $SE $BABA $BIDU $DAVA $ZM $WMT $JD 
Fastforward to 4:32 for the start",-1,2020-05-15 10:32:04,4263
2020-05-15 07:19:48,2020-05-15 07:19:48-04:00,Gambiste1,"RT @FacelessTrader: https://t.co/k797IvAr4L

We analyze all the companies that passed or failed in this earnings season.  Watch the 8 compa…",-1,2020-05-15 11:19:48,5021
2020-05-15 08:22:07,2020-05-15 08:22:07-04:00,InvincibleBull,"$DIS was already starting a downward trend before the market crash. And now imagine $ lost on the new normal on the right. 😳 

$SPY $MSFT $AMZN $FB $SBUX $JPM $CMG $JNJ $BABA $NKE $CCL $UNH $NVDA $DIS $VZ $TSLA $QQQ $MSI $WMT $NOW $NFLX $DECK $MELI $BKNG $PLNT $BA $CCL $WYNN https://t.co/5GAH6a6XVJ",-1,2020-05-15 12:22:07,579
2020-05-15 08:27:51,2020-05-15 08:27:51-04:00,Gambiste1,RT @InvincibleBull: $DIS was already starting a downward trend before the market crash. And now imagine $ lost on the new normal on the rig…,-1,2020-05-15 12:27:51,5021
2020-05-15 08:47:40,2020-05-15 08:47:40-04:00,sandiegosam,"If we can enter $TGT, $KR, $WMT, $COST, then why can't we enter a department store $M, $DDS, $JWN?  The policy is as broken as the leadership!  Masks, gloves, thermal temperature readers and 20 people per floor or 60 at a time.  US state and federal government broken!",-1,2020-05-15 12:47:40,1199
2020-05-15 08:59:22,2020-05-15 08:59:22-04:00,PrincesFound,"RT @SAVEBrit: #BigSAVES Anchor Mills, Paisley – This huge empty cotton mill looked an impossible challenge until Kit Martin and the Prince’…",-1,2020-05-15 12:59:22,10893
2020-05-15 09:10:57,2020-05-15 09:10:57-04:00,Retail_Guru,"Remember online+22% includes web operations of $WMT $TGT etc, not just $AMZN. Explains why $W is running 90%+ vs furniture stores -67%. Store closures driving huge share shifts, at least temporarily. https://t.co/LIi0438dUB",-1,2020-05-15 13:10:57,7810
2020-05-15 09:44:08,2020-05-15 09:44:08-04:00,pbay08,"$wmt update 1hr. Price at top 1/3 of prior candle. I like this spot, its tightening up. High High on alert! https://t.co/rbH1T0km0f https://t.co/w0TTGOCSQf",-1,2020-05-15 13:44:08,2289
2020-05-15 09:57:09,2020-05-15 09:57:09-04:00,Capitalism4All,"If you're sleeping on $WMT heading into earnings + the last 15 days of higher highs and higher lows, I feel bad for you son. I got 99 problems but making money off poor southerners irrationally breaking quarantine to shop at arguably the nastiest store in the US ain't one. HIT ME",-1,2020-05-15 13:57:09,148
2020-05-15 10:03:26,2020-05-15 10:03:26-04:00,JeffreyAWillia4,$WMT / Walmart's online sales up 40% while in store sales still dropping.  Mulling closing more stores and sheading more employee's.  Earnings out next Tuesday.,-1,2020-05-15 14:03:26,767
2020-05-15 10:25:15,2020-05-15 10:25:15-04:00,zerofiltertruth,"We’ve been calling this $AMZN mess for wks; Only getting worse as recent ramping public PR machine clearly illustrates 

Check out that weakening technical picture for likely 2Q loser; Fun just getting started 

$XRT $RTH $WMT $TGT $COST $BJ @GuyAdami @jonnajarian @RiskReversal",-1,2020-05-15 14:25:15,516
2020-05-15 10:52:55,2020-05-15 10:52:55-04:00,BloodSpite,"So according to https://t.co/N7JRqX8XSB over 100,000 small businesses have closed permanently 
But we can all shop at WMT and Target 🙄",-1,2020-05-15 14:52:55,1632
2020-05-15 10:56:30,2020-05-15 10:56:30-04:00,_JRS79,"RT @BloodSpite: So according to https://t.co/N7JRqX8XSB over 100,000 small businesses have closed permanently 
But we can all shop at WMT a…",-1,2020-05-15 14:56:30,1461
2020-05-15 10:59:34,2020-05-15 10:59:34-04:00,lsd_ventures,"Closed Sell $WMT 124.5 for +14.0 pips, total for today +143.0 pips",-1,2020-05-15 14:59:34,240
2020-05-15 11:59:33,2020-05-15 11:59:33-04:00,skiptomyluca,"RT @Billy_BoBingus: $GSX #ChinaScum #FraudCompany #DelistChineseCompanies 

In all seriousness they bring no value to our economy and the $…",-1,2020-05-15 15:59:33,106
2020-05-15 12:46:59,2020-05-15 12:46:59-04:00,InvincibleBull,"$DIS $106 break = short. Social distancing and the new normal is going to crush this. A lot of unknown risk going forward for now 

$SPY $MSFT $AMZN $FB $SBUX $JPM $CMG $JNJ $BABA $NKE $CCL $UNH $NVDA $DIS $VZ $TSLA $QQQ $MSI $WMT $NOW $NFLX $DECK $MELI $BKNG $PLNT $BA $CCL",-1,2020-05-15 16:46:59,579
2020-05-15 13:27:11,2020-05-15 13:27:11-04:00,SeekingAlpha,"$WMT - Walmart Earnings Preview: Pandemic Beneficiary, How It Can Challenge https://t.co/2HNenC2vQv. https://t.co/9xykdoFyaX #markets #finance #economy",-1,2020-05-15 17:27:11,134481
2020-05-15 13:29:36,2020-05-15 13:29:36-04:00,foodsheds,"RT @SeekingAlpha: $WMT - Walmart Earnings Preview: Pandemic Beneficiary, How It Can Challenge https://t.co/2HNenC2vQv. https://t.co/9xykdoF…",-1,2020-05-15 17:29:36,1348
2020-05-15 13:33:02,2020-05-15 13:33:02-04:00,mridul_wmt,Austrian Citizen Files GDPR Legal Complaint Over Android Advertising ID https://t.co/QGDBNkoYA1,-1,2020-05-15 17:33:02,336
2020-05-15 15:23:45,2020-05-15 15:23:45-04:00,optioncharts,$WMT Implied Volatility expiration 05/15/2020 #maxpain #options https://t.co/qW4Su3NRYQ https://t.co/mhcV7g1pTE,-1,2020-05-15 19:23:45,1842
2020-05-15 15:49:32,2020-05-15 15:49:32-04:00,donfug8,"$low, $wmt, $chef behaved well today. Still negative in WMT and CHEF but picked up a lot of ground. 
Also holding $gild and $apt. GILD is a turd but APT has been a gem last two sessions. 
Dropped $amzn and a couple others because too much news can happen over a weekend...",-1,2020-05-15 19:49:32,386
2020-05-15 16:12:02,2020-05-15 16:12:02-04:00,1MinuteStock,Wondering about risks of $WMT? The 21-day volatility is 6.42% https://t.co/2lQZbggLA1,-1,2020-05-15 20:12:02,4027
2020-05-15 17:02:27,2020-05-15 17:02:27-04:00,cheddar,"What to look for next week on Wall Street📈

🚗 Ford, GM, and Fiat Chrysler partially resume production. 
💰 Walmart and Target report earnings. $WMT $TGT
🇺🇸 Fed Chair and Treasury Sec testify on #COVID19 response. 

#CheddarLive https://t.co/ZOrCq8CJon",-1,2020-05-15 21:02:27,251793
2020-05-15 18:22:41,2020-05-15 18:22:41-04:00,ExquisiMagic,"@CNBCFastMoney @stoolpresidente Dave! From one Dave to another. We need to go all in on $WMT for their earnings release on May 19th

Where Amazon failed Walmart will exceed 🚀 1111 🚀

🙌🙌 God bless 🙌🙌",-1,2020-05-15 22:22:41,4811
2020-05-15 18:40:09,2020-05-15 18:40:09-04:00,newsfilterio,J.C. Penney files for bankruptcy protection $JCP $WMT $TGT https://t.co/W2vteP6Xae,-1,2020-05-15 22:40:09,1178
2020-05-15 18:58:02,2020-05-15 18:58:02-04:00,1MinuteStock,Wondering about risks of $WMT? The 63-day volatility is 26.19% https://t.co/2lQZbggLA1,-1,2020-05-15 22:58:02,4027
2020-05-15 19:32:11,2020-05-15 19:32:11-04:00,newsfilterio,UPDATE 1-J.C. Penney files for bankruptcy protection $JCP $WMT $TGT $TJX $AAPL https://t.co/iEkizsCv3L,-1,2020-05-15 23:32:11,1178
