,EST,User_name,Text,Sentiment,Created,User_flr
2020-05-19 07:29:48,2020-05-19 07:29:48-04:00,bill_ehrman,"You need to look under the hood at HD earnings but adding back one time coronavirus charges...actual earnings beat by 40 cents or more....store for store sales growth beat by 2% ....HD, WMT, AMZN TGT and Costco ar the winners",1,2020-05-19 11:29:48,386
2020-05-19 07:36:01,2020-05-19 07:36:01-04:00,Investingcom,"*WALMART SAME-STORE SALES JUMPED 10% IN THE FIRST QUARTER, ITS BEST PERFORMANCE IN 18 YEARS

*WALMART U.S. E-COMMERCE SALES SURGED 74% IN THE FIRST QUARTER AMID #CORONAVIRUS LOCKDOWN

$WMT https://t.co/8EZQ7s5BFk",1,2020-05-19 11:36:01,158467
2020-05-19 07:36:04,2020-05-19 07:36:04-04:00,BoogDmc,"RT @bluff_capital: $WMT Wal-Mart with impressive results - beats on eps, beats on rev, comps +10%, e-comm sales +74%. Withdraws FY guidance…",1,2020-05-19 11:36:04,390
2020-05-19 07:36:17,2020-05-19 07:36:17-04:00,BellRingersPod,"RT @Investingcom: *WALMART SAME-STORE SALES JUMPED 10% IN THE FIRST QUARTER, ITS BEST PERFORMANCE IN 18 YEARS

*WALMART U.S. E-COMMERCE SAL…",1,2020-05-19 11:36:17,517
2020-05-19 07:36:36,2020-05-19 07:36:36-04:00,ForexThug,"RT @Investingcom: *WALMART SAME-STORE SALES JUMPED 10% IN THE FIRST QUARTER, ITS BEST PERFORMANCE IN 18 YEARS

*WALMART U.S. E-COMMERCE SAL…",1,2020-05-19 11:36:36,490
2020-05-19 07:36:38,2020-05-19 07:36:38-04:00,JesseCohenInv,"RT @Investingcom: *WALMART SAME-STORE SALES JUMPED 10% IN THE FIRST QUARTER, ITS BEST PERFORMANCE IN 18 YEARS

*WALMART U.S. E-COMMERCE SAL…",1,2020-05-19 11:36:38,7343
2020-05-19 07:37:16,2020-05-19 07:37:16-04:00,JohnGombei,"RT @Investingcom: *WALMART SAME-STORE SALES JUMPED 10% IN THE FIRST QUARTER, ITS BEST PERFORMANCE IN 18 YEARS

*WALMART U.S. E-COMMERCE SAL…",1,2020-05-19 11:37:16,2239
2020-05-19 07:37:34,2020-05-19 07:37:34-04:00,Capitalism4All,"$WMT beats earnings by .01 EPS, 1bn+ rev, doubled online sales. Price hit all-time highs pre-market, momentum should carry us into a strong open. $SPY $SPX should be up. Daily momentum indicators show strong upside potential. Will be letting my position ride until stops are hit. https://t.co/jlxPovZsCy",1,2020-05-19 11:37:34,148
2020-05-19 07:38:47,2020-05-19 07:38:47-04:00,Retail_Guru,Walmart web sales growth doubled to +74%. Solid but not stellar given much lower base than Amazon US. $AMZN reported 30% growth for same period despite several times the size. $WMT $TGT,1,2020-05-19 11:38:47,7810
2020-05-19 07:38:59,2020-05-19 07:38:59-04:00,js_henderson,"RT @Investingcom: *WALMART SAME-STORE SALES JUMPED 10% IN THE FIRST QUARTER, ITS BEST PERFORMANCE IN 18 YEARS

*WALMART U.S. E-COMMERCE SAL…",1,2020-05-19 11:38:59,319
2020-05-19 07:43:23,2020-05-19 07:43:23-04:00,nichajo13,"RT @Investingcom: *WALMART SAME-STORE SALES JUMPED 10% IN THE FIRST QUARTER, ITS BEST PERFORMANCE IN 18 YEARS

*WALMART U.S. E-COMMERCE SAL…",1,2020-05-19 11:43:23,422
2020-05-19 07:45:26,2020-05-19 07:45:26-04:00,shaq_131,"RT @Investingcom: *WALMART SAME-STORE SALES JUMPED 10% IN THE FIRST QUARTER, ITS BEST PERFORMANCE IN 18 YEARS

*WALMART U.S. E-COMMERCE SAL…",1,2020-05-19 11:45:26,718
2020-05-19 07:46:38,2020-05-19 07:46:38-04:00,Cappy_Cappiello,"RT @bluff_capital: $WMT Wal-Mart with impressive results - beats on eps, beats on rev, comps +10%, e-comm sales +74%. Withdraws FY guidance…",1,2020-05-19 11:46:38,368
2020-05-19 07:49:33,2020-05-19 07:49:33-04:00,shepski79,"RT @Investingcom: *WALMART SAME-STORE SALES JUMPED 10% IN THE FIRST QUARTER, ITS BEST PERFORMANCE IN 18 YEARS

*WALMART U.S. E-COMMERCE SAL…",1,2020-05-19 11:49:33,1049
2020-05-19 07:50:23,2020-05-19 07:50:23-04:00,matlitalien,@67Dodge @myownadvisor @PassiveCndIncom @Tawcan @TheDividendGuy I don't own $WMT but do own $TGT. Happy to ride the tailwinds :),1,2020-05-19 11:50:23,1593
2020-05-19 07:50:25,2020-05-19 07:50:25-04:00,newsfilterio,Coronavirus live updates: U.S. cases surpass 1.5 million; retail earnings show strong sales $WMT $HD #coronavirus #COVID2019 https://t.co/5KCz1hjMVg,1,2020-05-19 11:50:25,1178
2020-05-19 07:53:25,2020-05-19 07:53:25-04:00,newsfilterio,UPDATE 1-Asda's first-quarter sales boosted by coronavirus stocking-up $WMT #coronavirus #COVID2019 https://t.co/j3FVHTBh0A,1,2020-05-19 11:53:25,1178
2020-05-19 07:55:40,2020-05-19 07:55:40-04:00,Official_Forex,"RT @Investingcom: *WALMART SAME-STORE SALES JUMPED 10% IN THE FIRST QUARTER, ITS BEST PERFORMANCE IN 18 YEARS

*WALMART U.S. E-COMMERCE SAL…",1,2020-05-19 11:55:40,264
2020-05-19 07:58:17,2020-05-19 07:58:17-04:00,Robostocks123,"I think you supposed to short $wmt on this is best news qtr they will have and peak multiple.  That is if you are rotating into ""opening"" stocks",1,2020-05-19 11:58:17,3759
2020-05-19 07:58:25,2020-05-19 07:58:25-04:00,Sean_Sweeney41,"RT @Investingcom: *WALMART SAME-STORE SALES JUMPED 10% IN THE FIRST QUARTER, ITS BEST PERFORMANCE IN 18 YEARS

*WALMART U.S. E-COMMERCE SAL…",1,2020-05-19 11:58:25,541
2020-05-19 08:01:29,2020-05-19 08:01:29-04:00,Briefingcom,"#Gappingup in reaction to strong #earnings/guidance: $BIDU +9%, $SINA +7.2%, $EXP +6.3%, $AAP +5.3%, $WMT +3.9%, $KSS +2%... https://t.co/aNwnrY5QIR",1,2020-05-19 12:01:29,24267
2020-05-19 08:03:35,2020-05-19 08:03:35-04:00,Evanasdad,$hd earnings are uninspiring.  It should revert on a relative basis eventually.  Sales up but expenses up more.  Buybacks down and long term debt is up.  $wmt had a great qtr but not a buyer but I would over $hd.  $brk.b a buy on cash position basis alone.,1,2020-05-19 12:03:35,120
2020-05-19 08:06:31,2020-05-19 08:06:31-04:00,DayTrade_Alert,"#Gappingup in reaction to strong #earnings/guidance: $BIDU +9%, $SINA +7.2%, $EXP +6.3%, $AAP +5.3%, $WMT +3.9%, $KSS +2%... https://t.co/a3pt8LeGEw",1,2020-05-19 12:06:31,150
2020-05-19 08:07:17,2020-05-19 08:07:17-04:00,peterschack,"A Walmart win, Advance Auto Parts stalls, and Southwest sees a runway for improvement - today's stocks to watch: $WMT $AAP $LUV https://t.co/LTZDWV4QlS",1,2020-05-19 12:07:17,3590
2020-05-19 08:07:18,2020-05-19 08:07:18-04:00,trade2thetop,"RT @DayTrade_Alert: #Gappingup in reaction to strong #earnings/guidance: $BIDU +9%, $SINA +7.2%, $EXP +6.3%, $AAP +5.3%, $WMT +3.9%, $KSS +…",1,2020-05-19 12:07:18,305
2020-05-19 08:07:35,2020-05-19 08:07:35-04:00,permabear_uk,"The day begins...

US equity futures are a little weak.
Strength: $WMT $TGT $BIDU $SINA $ACB $BYND $LUV $GDX
Weakness: $HD $MRNA $EXPE $CCL $DIS $GILD $SE $PSX
Have a good day ☀️🐻   @petenajarian https://t.co/JXq4jFSeIR",1,2020-05-19 12:07:35,7798
2020-05-19 08:10:38,2020-05-19 08:10:38-04:00,SLewicky_TDA,Early morning look - equities in the red; $HD mixed earnings outweighing gains by big beat by $WMT on #YM_F https://t.co/5ixmeKictA,1,2020-05-19 12:10:38,2631
2020-05-19 08:12:55,2020-05-19 08:12:55-04:00,Robostocks123,$hd is down despite v good.  $wmt should follow as real funds (long only) will use this to sell and rotate as peak imho,1,2020-05-19 12:12:55,3759
2020-05-19 08:14:48,2020-05-19 08:14:48-04:00,_ms_izzy,"RT @_ms_izzy: $WMT opened strong today, filled that gap at 127.50 that i've been anticipating for a week now. ER tmrw - daily chart still o…",1,2020-05-19 12:14:48,11605
2020-05-19 08:16:05,2020-05-19 08:16:05-04:00,the_nalp,Great chatting about careers in #landscape and #lawn care with  @dougwagner at WMT in Iowa. https://t.co/UEQ8rPn7lU https://t.co/lJ7Ui36AK7,1,2020-05-19 12:16:05,10515
2020-05-19 08:17:46,2020-05-19 08:17:46-04:00,TurfWarrior4Him,RT @the_nalp: Great chatting about careers in #landscape and #lawn care with  @dougwagner at WMT in Iowa. https://t.co/UEQ8rPn7lU,1,2020-05-19 12:17:46,2252
2020-05-19 08:18:12,2020-05-19 08:18:12-04:00,MrMojoRisinX,"FinTwit May 19th 5:22am: For the last 42 years of the data 'we' track, anytime we see a tick like that you short the ES overnight high price, which we did at 2976 and you cover at the low price at 2930.75.

FinTwit May 19th 8:15am: Rinse and repeat. $WMT is a best of breed stock.",1,2020-05-19 12:18:12,1515
2020-05-19 08:18:16,2020-05-19 08:18:16-04:00,JeffMacke,"""Customers gravitating towards buy and pick-up""...

$WMT casually, accidentally, talking my $TGT position even while crushing themselves is about as good as my Tuesday mornings get.

Which is happy and sad.

$WMT shares up a stingy 3% (had a big run)",1,2020-05-19 12:18:16,99641
2020-05-19 08:20:24,2020-05-19 08:20:24-04:00,Follow2TheMoney,"Good Morning Watching $YCBD $WMT $BIDU $MARK $DVAX $DAL $SPY $UGAZ $OAS. Wait for grade A set ups, a strong stock will give you several entry's. https://t.co/yqANLKekvh",1,2020-05-19 12:20:24,4828
2020-05-19 08:20:27,2020-05-19 08:20:27-04:00,cherylclaborn,RT @the_nalp: Great chatting about careers in #landscape and #lawn care with  @dougwagner at WMT in Iowa. https://t.co/UEQ8rPn7lU,1,2020-05-19 12:20:27,204
2020-05-19 08:25:41,2020-05-19 08:25:41-04:00,ABiggzHD,"Hit that Notification so you can get notified when I Post My List!

My Pre-Market Watchlist and Game Plan!
$NVAX- Momentum
$BIDU- ER Beat
$BA - Strong Move

Detailed Notes:
👉🏼https://t.co/5joJwpV3FU👈🏼

Like &amp; Retweet Appreciated!

$SPY $VTIQ $NFLX $ROKU $BYND $HD $WMT $TSLA $MRNA https://t.co/ue1dZ3hvxO",1,2020-05-19 12:25:41,2667
2020-05-19 08:25:55,2020-05-19 08:25:55-04:00,so_many_ryans,"https://t.co/hQXLoajc8c is absolutely crushing Amazon.   Qtr after Qtr, year after year their growth rate exceeds Amazon. 74% is amazing. No wonder the stock has outperformed Amazon for the last couple years  Amzn up 24% while Wmt stock up 44%",1,2020-05-19 12:25:55,873
2020-05-19 08:28:32,2020-05-19 08:28:32-04:00,UdallTechStrat,"Wow that Barry Sternlicht interview was one of the best I've seen during #CoronaBrainwash Crisis.  His very thoughtful, rational and can't have $WMT $COST take over world message -- reopen and get back to work.",1,2020-05-19 12:28:32,7639
2020-05-19 08:33:33,2020-05-19 08:33:33-04:00,tripil7z,"$WMT had a cupcake set up going into ER . It really doesn't get any easier than this folks. 

https://t.co/3F7qcHa64O",1,2020-05-19 12:33:33,6839
2020-05-19 08:36:07,2020-05-19 08:36:07-04:00,KarkosN,"RT @Investingcom: *WALMART SAME-STORE SALES JUMPED 10% IN THE FIRST QUARTER, ITS BEST PERFORMANCE IN 18 YEARS

*WALMART U.S. E-COMMERCE SAL…",1,2020-05-19 12:36:07,380
2020-05-19 08:36:34,2020-05-19 08:36:34-04:00,JeffMacke,"$WMT seeing inflation in the Protein Category. Has deployed Walmart's vaunted Buying Team to exert pressure on suppliers, keeping prices low for customers.

Mentions ecommerce margins improving again. Building out their infrastructure while EPS is de-emphasized. Smart. https://t.co/q4RPvOiX3g",1,2020-05-19 12:36:34,99641
2020-05-19 08:38:07,2020-05-19 08:38:07-04:00,StockboyP,"RT @Investingcom: *WALMART SAME-STORE SALES JUMPED 10% IN THE FIRST QUARTER, ITS BEST PERFORMANCE IN 18 YEARS

*WALMART U.S. E-COMMERCE SAL…",1,2020-05-19 12:38:07,136
2020-05-19 08:39:49,2020-05-19 08:39:49-04:00,JeffMacke,"Seeing a better mix from the app, which has been 100% key to a Big Box retail thesis. $TGT and WMT can't just sell groceries online. They need to offer the whole store.

$WMT is delivering in 2hours across a growing number of categories. Which explains the Ecommerce margins.",1,2020-05-19 12:39:49,99641
2020-05-19 08:41:27,2020-05-19 08:41:27-04:00,JesseCohenInv,"The good folks over at @USATODAY reached out to me to provide some commentary on Walmart's home-run earnings from this morning.

Thanks for including my two cents in your story @KellyTyko!

Read it here: https://t.co/GwsAiSasHR

$WMT https://t.co/317RnDfx5c",1,2020-05-19 12:41:27,7343
2020-05-19 08:41:30,2020-05-19 08:41:30-04:00,parks925,$WMT Next quarter will be stronger !! Hold 🚀💪,1,2020-05-19 12:41:30,238
2020-05-19 08:41:40,2020-05-19 08:41:40-04:00,BellRingersPod,RT @JesseCohenInv: The good folks over at @USATODAY reached out to me to provide some commentary on Walmart's home-run earnings from this m…,1,2020-05-19 12:41:40,517
2020-05-19 08:47:23,2020-05-19 08:47:23-04:00,TheStockGuyTV,"housing starts &amp; permits, then Powell testifies today

$WMT crushes

$HD dips on profit loss, but looks good into hurricane season

$MRNA dips on share offering 

$LUV sees bookings return

$TSLA china sales still dropping

$AMZN rumors of buying $JCP

$XBIO gets deal

$WYND bull",1,2020-05-19 12:47:23,3859
2020-05-19 08:50:10,2020-05-19 08:50:10-04:00,tradertvshawn,"Good morning Trader Family!!  

Another great day on store here @tradertvshawn and motivated by @stoolpresidente so LET'S GO!!!!!

$WMT 132.50 higher
$CCL watch out 14.80
$MRNA $76 offering $74 support

join us live at 9am!!  

#stocks #trading #market #stock #markets",1,2020-05-19 12:50:10,1472
2020-05-19 08:55:15,2020-05-19 08:55:15-04:00,traderfreelance,"RT @Investingcom: *WALMART SAME-STORE SALES JUMPED 10% IN THE FIRST QUARTER, ITS BEST PERFORMANCE IN 18 YEARS

*WALMART U.S. E-COMMERCE SAL…",1,2020-05-19 12:55:15,1656
2020-05-19 08:57:24,2020-05-19 08:57:24-04:00,Zippered11,WL $W $AMGN new low  wl $REGN  ones with vol  $WMT $HD $BIDU $NNDM $DVAX  things looking to dip so waiting on sideline for good opportunity,1,2020-05-19 12:57:24,597
2020-05-19 08:57:45,2020-05-19 08:57:45-04:00,2015Stalog17,"RT @TheStockGuyTV: housing starts &amp; permits, then Powell testifies today

$WMT crushes

$HD dips on profit loss, but looks good into hurric…",1,2020-05-19 12:57:45,501
2020-05-19 08:58:17,2020-05-19 08:58:17-04:00,newsradio600,RT @the_nalp: Great chatting about careers in #landscape and #lawn care with  @dougwagner at WMT in Iowa. https://t.co/UEQ8rPn7lU https://t…,1,2020-05-19 12:58:17,133
2020-05-19 08:58:45,2020-05-19 08:58:45-04:00,parks925,$WMT Best stay at home stock play💪💪💪🚀,1,2020-05-19 12:58:45,238
2020-05-19 09:00:53,2020-05-19 09:00:53-04:00,StockMaster9,$WMT beating earnings estimates! Testing all time highs today! If the market is strong it should easily be in blue skies. #Stock #StocksToTrade #StockMarket #NYSE #Stockstowatch,1,2020-05-19 13:00:53,537
2020-05-19 09:01:16,2020-05-19 09:01:16-04:00,GatorStockChomp,"Good Morning All...

Today's Watchlist:

$WMT $DT $BIDU $BABA $NFLX $FB $AAPL $SPY $QQQ 

Let's Get It On...",1,2020-05-19 13:01:16,227
2020-05-19 09:02:09,2020-05-19 09:02:09-04:00,MrTopStep,Walmart (WMT) Surpasses Q1 Earnings and Revenue Estimates - https://t.co/VGuCHEHYw6,1,2020-05-19 13:02:09,26135
2020-05-19 09:04:52,2020-05-19 09:04:52-04:00,ProfitLogix,$WMT bingo 10% boost in earnings.                                     To those that shorted --&gt; https://t.co/pUFVafOnrw,1,2020-05-19 13:04:52,112
2020-05-19 09:05:32,2020-05-19 09:05:32-04:00,FireTrading_,"Good Morning Traders!

On watch today

$DVAX
$AAP
$BIDU
$WMT
$TPTX
$HD
$EXPE
$MRNA

These notes are already written down and posted on exactly how to play then today, and in 5 min I’ll be live on mic going over market sentiment and the notes.
https://t.co/6V0scefiiC",1,2020-05-19 13:05:32,2799
2020-05-19 09:05:37,2020-05-19 09:05:37-04:00,ASOIideas,Walmart (WMT) Surpasses Q1 Earnings and Revenue Estimates https://t.co/KqyKZB2oMf https://t.co/m50eDw2Ccm,1,2020-05-19 13:05:37,1073
2020-05-19 09:05:55,2020-05-19 09:05:55-04:00,RapidFills,"Good morning traders! today on watch $BIDU $WMT $EXPE $MRNA $SRNE $ACB and $NVAX be safe out there, wait for your setup and respect your plan. GL all!",1,2020-05-19 13:05:55,186
2020-05-19 09:10:31,2020-05-19 09:10:31-04:00,TUTUBARO6,"@Retail_Guru @realKunalAShah Good point, and remember that even this 10bp, $WMT values its inventories by lower-cost-or-market-value and they are allowed to write-down from the inventories if the GM gets narrower",1,2020-05-19 13:10:31,1045
2020-05-19 09:17:00,2020-05-19 09:17:00-04:00,WalmartInc,"For Q1 FY21, net sales at Walmart International increased by 3.4%, driven by strength in Mexico and China. https://t.co/oMnGoxZ8Ju $WMT https://t.co/n5pXhNVWoV",1,2020-05-19 13:17:00,50682
2020-05-19 09:28:00,2020-05-19 09:28:00-04:00,umarashraf28,$WMT — nice gap into key resistance point $130. Strong market + volume on WMT = nice scalp above $130,1,2020-05-19 13:28:00,8027
